[2025-08-23 22:03:54.108] [OUT] {"outlet":{"OutletKeyService":{"outletid":"1hugdxmjczoe21vm8x6kz0zx82"}}}
[2025-08-23 22:03:54.770] [OUT] {"csb":{"name":"init","token":"85372212-5e58-4988-9df1-668199ec69e5","apptype":"OptaWidgetsV3","version":"3.248.1","referer":"pub.fotmob.com","topReferer":"www.fotmob.com"}}
[2025-08-23 22:03:55.430] [OUT] {"csb":{"name":"subscribe","messagetype":["POEM"],"sendLastData":true,"eventuuid":"14qo3uypv7lmce0ewcvxe89w4"}}
[2025-08-23 22:48:29.914] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":450,"TS":"2025-08-23T18:18:26.882","TID":1,"PID":1,"M":48,"S":2,"PLID":248857,"PLUUID":"e3il1t1s5lrn4g8t85fcm40oa","PN":"N. Madueke","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":84.6,"Y":101.7,"STAT":{"CPID":1,"SC":"2:0"},"RTL":0,"Q":[{"I":107,"V":["NULL"]},{"I":56,"V":["Left"]},{"I":140,"V":["65.1"]},{"I":141,"V":["91.2"]},{"I":212,"V":["21.68422"]},{"I":213,"V":["3.477125"]},{"I":1,"V":["NULL"]},{"I":318,"V":["0.00009331"]}]}}}
[2025-08-23 22:48:31.529] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":451,"TS":"2025-08-23T18:18:29.554","TID":1,"PID":1,"M":48,"S":4,"PLID":226597,"PLUUID":"8libvn3hxypz8x7gm4mr7kj55","PN":"Gabriel Magalh\u00e3es","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":64.8,"Y":91.2,"STAT":{"CPID":1,"SC":"2:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["61.1"]},{"I":141,"V":["78.4"]},{"I":212,"V":["9.531675"]},{"I":213,"V":["4.292577"]},{"I":318,"V":["0.00024186"]}]}}}
[2025-08-23 22:48:36.530] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":452,"TS":"2025-08-23T18:18:33.234","TID":1,"PID":1,"M":48,"S":8,"PLID":481655,"PLUUID":"80aqmv4ht6rs1812qrr5j8kix","PN":"Mart\u00edn Zubimendi","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":61.1,"Y":78.4,"STAT":{"CPID":1,"SC":"2:0"},"RTL":0,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["59.9"]},{"I":141,"V":["97.4"]},{"I":212,"V":["12.98129"]},{"I":213,"V":["1.668012"]},{"I":318,"V":["0.00009618"]}]}}}
[2025-08-23 22:48:41.143] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":453,"TS":"2025-08-23T18:18:36.226","TID":1,"PID":1,"M":48,"S":11,"PLID":226597,"PLUUID":"8libvn3hxypz8x7gm4mr7kj55","PN":"Gabriel Magalh\u00e3es","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":58.9,"Y":95.4,"STAT":{"CPID":1,"SC":"2:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["48.7"]},{"I":141,"V":["54.2"]},{"I":212,"V":["29.99334"]},{"I":213,"V":["4.34725"]},{"I":318,"V":["0.00011269"]}]}}}
[2025-08-23 22:48:43.792] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":454,"TS":"2025-08-23T18:18:40.866","TID":1,"PID":1,"M":48,"S":16,"PLID":462424,"PLUUID":"65rqu55qbzswixgqw2efna06i","PN":"W. Saliba","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":48.2,"Y":51.2,"STAT":{"CPID":1,"SC":"2:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["51.2"]},{"I":141,"V":["64.3"]},{"I":212,"V":["9.448543"]},{"I":213,"V":["1.230905"]},{"I":318,"V":["0.00009572"]}]}}}
[2025-08-23 22:48:47.401] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":455,"TS":"2025-08-23T18:18:43.395","TID":1,"PID":1,"M":48,"S":18,"PLID":481655,"PLUUID":"80aqmv4ht6rs1812qrr5j8kix","PN":"Mart\u00edn Zubimendi","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":51.2,"Y":64.3,"STAT":{"CPID":1,"SC":"2:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["45.4"]},{"I":141,"V":["43.6"]},{"I":212,"V":["15.33694"]},{"I":213,"V":["4.304056"]},{"I":318,"V":["0.00005991"]}]}}}
[2025-08-23 22:48:51.173] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":456,"TS":"2025-08-23T18:18:46.979","TID":1,"PID":1,"M":48,"S":22,"PLID":462424,"PLUUID":"65rqu55qbzswixgqw2efna06i","PN":"W. Saliba","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":48.2,"Y":41.8,"STAT":{"CPID":1,"SC":"2:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["48.9"]},{"I":141,"V":["29.8"]},{"I":212,"V":["8.193035"]},{"I":213,"V":["4.80222"]},{"I":318,"V":["0.00006258"]}]}}}
[2025-08-23 22:48:55.779] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":457,"TS":"2025-08-23T18:18:50.899","TID":1,"PID":1,"M":48,"S":26,"PLID":204480,"PLUUID":"6jgocc12bori2wygyu07c082x","PN":"D. Rice","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":47.7,"Y":34.8,"STAT":{"CPID":1,"SC":"2:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["53.2"]},{"I":141,"V":["43"]},{"I":212,"V":["8.027602"]},{"I":213,"V":["0.7678685"]},{"I":318,"V":["0.00012725"]}]}}}
[2025-08-23 22:48:59.638] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":458,"TS":"2025-08-23T18:18:55.523","TID":1,"PID":1,"M":48,"S":30,"PLID":481655,"PLUUID":"80aqmv4ht6rs1812qrr5j8kix","PN":"Mart\u00edn Zubimendi","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":54.6,"Y":59.7,"STAT":{"CPID":1,"SC":"2:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["48.6"]},{"I":141,"V":["75.9"]},{"I":212,"V":["12.69024"]},{"I":213,"V":["2.090294"]},{"I":318,"V":["0.00006616"]}]}}}
[2025-08-23 22:48:59.831] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":309,"TS":"2025-08-23T18:18:59.462","TID":30,"PID":1,"M":48,"S":34,"PLID":0,"PLUUID":"djo99px7j95m6hzrod3l7yk0l","PN":"D. Farke","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":0,"X":100,"Y":100,"STAT":{"CPID":1,"SC":"2:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"PEND":1,"Q":[{"I":57,"V":["0"]}]}}}
[2025-08-23 22:49:00.026] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":459,"TS":"2025-08-23T18:18:59.359","TID":30,"PID":1,"M":48,"S":34,"PLID":0,"PLUUID":"9bigrwy1225zce0pql5ig8gl","PN":"A. Stuivenberg","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":0,"X":0,"Y":0,"STAT":{"CPID":1,"SC":"2:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":0,"PEND":1,"Q":[{"I":57,"V":["0"]}]}}}
[2025-08-23 22:49:00.094] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":309,"TS":"2025-08-23T18:18:59.359","TID":30,"PID":1,"M":48,"S":34,"PLID":0,"PLUUID":"djo99px7j95m6hzrod3l7yk0l","PN":"D. Farke","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":0,"X":100,"Y":100,"STAT":{"CPID":1,"SC":"2:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"PEND":1,"Q":[{"I":57,"V":["0"]}]}}}
[2025-08-23 22:49:01.834] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":459,"TS":"2025-08-23T18:18:57.359","TID":30,"PID":1,"M":48,"S":32,"PLID":0,"PLUUID":"9bigrwy1225zce0pql5ig8gl","PN":"A. Stuivenberg","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":0,"X":0,"Y":0,"STAT":{"CPID":1,"SC":"2:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":0,"PEND":1,"Q":[{"I":57,"V":["0"]}]}}}
[2025-08-23 22:49:01.912] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":309,"TS":"2025-08-23T18:18:57.359","TID":30,"PID":1,"M":48,"S":32,"PLID":0,"PLUUID":"djo99px7j95m6hzrod3l7yk0l","PN":"D. Farke","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":0,"X":100,"Y":100,"STAT":{"CPID":1,"SC":"2:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"PEND":1,"Q":[{"I":57,"V":["0"]}]}}}
[2025-08-23 22:49:49.239] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":433,"TS":"2025-08-23T18:16:07.782","TID":16,"PID":1,"M":45,"S":43,"PLID":223340,"PLUUID":"8tc7dcuwdeqbjgt7vw5p38xgq","PN":"B. Saka","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":95.1,"Y":31.9,"STAT":{"CPID":1,"SC":"2:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":0,"PEND":1,"Q":[{"I":22,"V":["NULL"]},{"I":20,"V":["NULL"]},{"I":113,"V":["NULL"]},{"I":62,"V":["NULL"]},{"I":79,"V":["NULL"]},{"I":29,"V":["NULL"]},{"I":154,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":55,"V":["432"]},{"I":368,"V":["almggw5fp3vye3u53n3i7wa11"]},{"I":102,"V":["49.1978609625668"]},{"I":103,"V":["25.3164556962025"]},{"I":214,"V":["NULL"]},{"I":321,"V":["0.2016"]},{"I":328,"V":["NULL"]},{"I":327,"V":["1"]},{"I":326,"V":["1"]},{"I":230,"V":["99.2740384615385"]},{"I":231,"V":["45.3055555555556"]},{"I":322,"V":["0.1326"]},{"I":374,"V":["2025-08-23 18:16:06.982"]},{"I":461,"V":["2025-08-23 17:16:06.982"]},{"I":375,"V":["45:42.270"]}]}}}
[2025-08-23 23:04:15.857] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":461,"TS":"2025-08-23T17:30:14.712","TID":24,"PID":16,"M":0,"S":0,"PLID":0,"PLUUID":"9bigrwy1225zce0pql5ig8gl","PN":"A. Stuivenberg","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":48.6,"Y":75.9,"STAT":{"CPID":1,"SC":"2:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":0,"PEND":1,"Q":[{"I":46,"V":["5"]},{"I":259,"V":["0"]},{"I":256,"V":["0"]},{"I":257,"V":["0"]},{"I":47,"V":["4"]},{"I":255,"V":["NULL"]},{"I":49,"V":["60110"]},{"I":363,"V":["0"]}]}}}
[2025-08-23 23:04:49.151] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":462,"TS":"2025-08-23T18:34:48.719","TID":32,"PID":2,"M":45,"S":0,"PLID":0,"PLUUID":"9bigrwy1225zce0pql5ig8gl","PN":"A. Stuivenberg","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":0,"X":100,"Y":100,"STAT":{"CPID":2,"SC":"2:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"Q":[{"I":127,"V":["Right to Left"]}]}}}
[2025-08-23 23:04:49.348] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":310,"TS":"2025-08-23T18:34:48.719","TID":32,"PID":2,"M":45,"S":0,"PLID":0,"PLUUID":"djo99px7j95m6hzrod3l7yk0l","PN":"D. Farke","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":0,"X":0,"Y":0,"STAT":{"CPID":2,"SC":"2:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":0,"Q":[{"I":127,"V":["Left to Right"]}]}}}
[2025-08-23 23:04:53.085] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":463,"TS":"2025-08-23T18:34:48.720","TID":1,"PID":2,"M":45,"S":0,"PLID":499175,"PLUUID":"2lt2tw1qypl9hmlz529bo0sus","PN":"E. Nwaneri","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":50.2,"Y":49.9,"STAT":{"CPID":2,"SC":"2:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["28.5"]},{"I":141,"V":["53.0"]},{"I":212,"V":["22.88231"]},{"I":213,"V":["3.049338"]},{"I":279,"V":["S"]},{"I":318,"V":["0.00000912"]}]}}}
[2025-08-23 23:04:58.021] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":464,"TS":"2025-08-23T18:34:52.675","TID":1,"PID":2,"M":45,"S":3,"PLID":154561,"PLUUID":"4iijb6llnz28unsz4rirr3umt","PN":"David Raya","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":0,"X":29,"Y":53.3,"STAT":{"CPID":2,"SC":"2:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"Q":[{"I":157,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["74.8"]},{"I":141,"V":["62.7"]},{"I":212,"V":["48.51294"]},{"I":213,"V":["0.1321429"]},{"I":1,"V":["NULL"]}]}}}
[2025-08-23 23:05:03.858] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":311,"TS":"2025-08-23T18:35:01.586","TID":1,"PID":2,"M":45,"S":12,"PLID":226182,"PLUUID":"dwumn5qew7ae53givnx2p892h","PN":"J. Bogle","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":1,"X":7.7,"Y":11.7,"STAT":{"CPID":2,"SC":"2:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":0,"Q":[{"I":157,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["23.9"]},{"I":141,"V":["16.1"]},{"I":212,"V":["17.27114"]},{"I":213,"V":["0.1741154"]},{"I":1,"V":["NULL"]},{"I":318,"V":["0.00000117"]}]}}}
[2025-08-23 23:05:04.214] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":312,"TS":"2025-08-23T18:35:03.615","TID":61,"PID":2,"M":45,"S":14,"PLID":200617,"PLUUID":"dkwkmrmpb7rq4e660efcu5hat","PN":"D. James","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":1,"X":16.9,"Y":15.6,"STAT":{"CPID":2,"SC":"2:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]}]}}}
[2025-08-23 23:05:05.028] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":313,"TS":"2025-08-23T18:35:04.739","TID":49,"PID":2,"M":45,"S":16,"PLID":226182,"PLUUID":"dwumn5qew7ae53givnx2p892h","PN":"J. Bogle","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":1,"X":11.8,"Y":15.4,"STAT":{"CPID":2,"SC":"2:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":0,"Q":[]}}}
[2025-08-23 23:05:06.652] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":314,"TS":"2025-08-23T18:35:04.882","TID":1,"PID":2,"M":45,"S":16,"PLID":226182,"PLUUID":"dwumn5qew7ae53givnx2p892h","PN":"J. Bogle","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":1,"X":11.8,"Y":15.4,"STAT":{"CPID":2,"SC":"2:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["25.1"]},{"I":141,"V":["18.1"]},{"I":212,"V":["14.08517"]},{"I":213,"V":["0.1307218"]},{"I":318,"V":["0.00000145"]}]}}}
[2025-08-23 23:05:08.255] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":315,"TS":"2025-08-23T18:35:06.386","TID":1,"PID":2,"M":45,"S":17,"PLID":248056,"PLUUID":"28ucbvor6b0yxreoieehudfc9","PN":"A. Tanaka","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":0,"X":21.4,"Y":18,"STAT":{"CPID":2,"SC":"2:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["12.8"]},{"I":141,"V":["-0.9"]},{"I":212,"V":["15.70716"]},{"I":213,"V":["4.099911"]}]}}}
[2025-08-23 23:05:08.557] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":316,"TS":"2025-08-23T18:35:07.899","TID":5,"PID":2,"M":45,"S":19,"PLID":248056,"PLUUID":"28ucbvor6b0yxreoieehudfc9","PN":"A. Tanaka","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":0,"X":12.8,"Y":-0.9,"STAT":{"CPID":2,"SC":"2:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-23 23:05:09.908] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":465,"TS":"2025-08-23T18:35:08.645","TID":5,"PID":2,"M":45,"S":19,"PLID":154561,"PLUUID":"4iijb6llnz28unsz4rirr3umt","PN":"David Raya","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":81.5,"Y":101,"STAT":{"CPID":2,"SC":"2:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"Q":[{"I":56,"V":["Left"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-23 23:05:13.482] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":60,"TS":"2025-08-23T17:38:36.569","TID":17,"PID":1,"M":8,"S":11,"PLID":226182,"PLUUID":"dwumn5qew7ae53givnx2p892h","PN":"J. Bogle","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":1,"X":76.2,"Y":83.9,"STAT":{"CPID":2,"SC":"2:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":0,"Q":[{"I":320,"V":["4"]},{"I":360,"V":["Trying to play the ball, and hard foul on his heel."]},{"I":31,"V":["NULL"]},{"I":392,"V":["NULL"]},{"I":13,"V":["243"]},{"I":55,"V":["59"]},{"I":368,"V":["41usbnymjszzf0b0xea4y3p9r"]}]}}}
[2025-08-23 23:05:22.086] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":317,"TS":"2025-08-23T18:34:54.146","TID":1,"PID":2,"M":45,"S":5,"PLID":222694,"PLUUID":"b275i2lg3anqae5lv9gmrzmqx","PN":"P. Struijk","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":1,"X":23.2,"Y":27.3,"STAT":{"CPID":2,"SC":"2:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":0,"Q":[{"I":3,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["12.6"]},{"I":141,"V":["7.7"]},{"I":212,"V":["17.36411"]},{"I":213,"V":["4.016618"]},{"I":318,"V":["0.00000015"]}]}}}
[2025-08-23 23:05:36.801] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":318,"TS":"2025-08-23T18:35:36.450","TID":44,"PID":2,"M":45,"S":47,"PLID":214225,"PLUUID":"otan631zzfnq2sektkl3ywo9","PN":"J. Rodon","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":1,"X":11.5,"Y":45.4,"STAT":{"CPID":2,"SC":"2:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-23 23:05:36.994] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":466,"TS":"2025-08-23T18:35:34.53","TID":1,"PID":2,"M":45,"S":45,"PLID":466075,"PLUUID":"dhs8pujk55ewcis7y5alchu22","PN":"R. Calafiori","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":0,"X":79.8,"Y":101.9,"STAT":{"CPID":2,"SC":"2:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"Q":[{"I":107,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["89.2"]},{"I":141,"V":["62.3"]},{"I":212,"V":["28.67986"]},{"I":213,"V":["5.063716"]},{"I":1,"V":["NULL"]}]}}}
[2025-08-23 23:05:39.636] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":319,"TS":"2025-08-23T18:35:36.562","TID":12,"PID":2,"M":45,"S":47,"PLID":214225,"PLUUID":"otan631zzfnq2sektkl3ywo9","PN":"J. Rodon","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":1,"X":11.5,"Y":45.4,"STAT":{"CPID":2,"SC":"2:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["25.1"]},{"I":141,"V":["13.7"]},{"I":212,"V":["25.8569"]},{"I":213,"V":["5.297474"]}]}}}
[2025-08-23 23:05:41.645] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":467,"TS":"2025-08-23T18:35:40.229","TID":1,"PID":2,"M":45,"S":51,"PLID":462424,"PLUUID":"65rqu55qbzswixgqw2efna06i","PN":"W. Saliba","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":74,"Y":82.7,"STAT":{"CPID":2,"SC":"2:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"Q":[{"I":3,"V":["NULL"]},{"I":56,"V":["Left"]},{"I":140,"V":["82.8"]},{"I":141,"V":["95.4"]},{"I":212,"V":["12.64745"]},{"I":213,"V":["0.7516227"]},{"I":318,"V":["0.00056838"]}]}}}
[2025-08-23 23:05:44.187] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":468,"TS":"2025-08-23T18:35:41.301","TID":1,"PID":2,"M":45,"S":52,"PLID":466075,"PLUUID":"dhs8pujk55ewcis7y5alchu22","PN":"R. Calafiori","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":82.8,"Y":95.4,"STAT":{"CPID":2,"SC":"2:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["72.0"]},{"I":141,"V":["89.0"]},{"I":212,"V":["12.14642"]},{"I":213,"V":["3.508034"]},{"I":318,"V":["0.00051624"]}]}}}
[2025-08-23 23:05:45.010] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":469,"TS":"2025-08-23T18:35:43.813","TID":1,"PID":2,"M":45,"S":55,"PLID":462424,"PLUUID":"65rqu55qbzswixgqw2efna06i","PN":"W. Saliba","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":71.7,"Y":86.8,"STAT":{"CPID":2,"SC":"2:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["69.4"]},{"I":141,"V":["67.3"]},{"I":212,"V":["13.47812"]},{"I":213,"V":["4.532237"]},{"I":318,"V":["0.00131666"]}]}}}
[2025-08-23 23:05:47.010] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":470,"TS":"2025-08-23T18:35:44.693","TID":1,"PID":2,"M":45,"S":55,"PLID":481655,"PLUUID":"80aqmv4ht6rs1812qrr5j8kix","PN":"Mart\u00edn Zubimendi","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":69.4,"Y":67.3,"STAT":{"CPID":2,"SC":"2:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["68.0"]},{"I":141,"V":["88.0"]},{"I":212,"V":["14.15255"]},{"I":213,"V":["1.674852"]},{"I":318,"V":["0.00046841"]}]}}}
[2025-08-23 23:05:47.229] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":471,"TS":"2025-08-23T18:35:46.661","TID":44,"PID":2,"M":45,"S":57,"PLID":226597,"PLUUID":"8libvn3hxypz8x7gm4mr7kj55","PN":"Gabriel Magalh\u00e3es","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":91.7,"Y":66.7,"STAT":{"CPID":2,"SC":"2:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":286,"V":["NULL"]}]}}}
