[2025-08-23 22:14:37.940] [OUT] {"outlet":{"OutletKeyService":{"outletid":"1hugdxmjczoe21vm8x6kz0zx82"}}}
[2025-08-23 22:14:38.606] [OUT] {"csb":{"name":"init","token":"85372212-5e58-4988-9df1-668199ec69e5","apptype":"OptaWidgetsV3","version":"3.248.1","referer":"pub.fotmob.com","topReferer":"www.fotmob.com"}}
[2025-08-23 22:14:39.256] [OUT] {"csb":{"name":"subscribe","messagetype":["POEM"],"sendLastData":true,"eventuuid":"cj1crau6yj93nnyk80lzjpes4"}}
[2025-08-23 23:09:29.914] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":451,"TS":"2025-08-23T18:39:27.62","TID":1,"PID":2,"M":47,"S":20,"PLID":83289,"PLUUID":"65jv6v3qujiijivadpijzpr6d","PN":"N. Stanciu","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":55,"Y":3.8,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["43.1"]},{"I":141,"V":["5.5"]},{"I":212,"V":["12.54836"]},{"I":213,"V":["3.049338"]},{"I":318,"V":["0.00001649"]}]}}}
[2025-08-23 23:09:34.344] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":452,"TS":"2025-08-23T18:39:29.531","TID":1,"PID":2,"M":47,"S":22,"PLID":496181,"PLUUID":"bj9f6t8o0nji79rbaxrsioep6","PN":"B. Norton-Cuffy","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":44,"Y":11,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["37.8"]},{"I":141,"V":["26.2"]},{"I":212,"V":["12.21528"]},{"I":213,"V":["2.132867"]},{"I":318,"V":["0.00001422"]}]}}}
[2025-08-23 23:09:37.158] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":453,"TS":"2025-08-23T18:39:34.140","TID":1,"PID":2,"M":47,"S":27,"PLID":624931,"PLUUID":"1lxfpn0wmr895me9xbzcfnh90","PN":"A. Marcandalli","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":34,"Y":45.1,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["30.1"]},{"I":141,"V":["63.0"]},{"I":212,"V":["12.84238"]},{"I":213,"V":["1.895329"]},{"I":318,"V":["0.00000626"]}]}}}
[2025-08-23 23:09:39.353] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":454,"TS":"2025-08-23T18:39:36.859","TID":1,"PID":2,"M":47,"S":29,"PLID":431026,"PLUUID":"7ojvhhfvbtbn60sc50y4l2ctm","PN":"J. V\u00e1squez","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":28.1,"Y":71.5,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["31.1"]},{"I":141,"V":["91.7"]},{"I":212,"V":["14.09256"]},{"I":213,"V":["1.34537"]},{"I":318,"V":["0.00000344"]}]}}}
[2025-08-23 23:09:41.967] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":455,"TS":"2025-08-23T18:39:38.968","TID":1,"PID":2,"M":47,"S":31,"PLID":234369,"PLUUID":"eh9sh9aa10zrp80l6e4l0c7h1","PN":"Aar\u00f3n Mart\u00edn","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":30.6,"Y":87.5,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["19.4"]},{"I":141,"V":["74.2"]},{"I":212,"V":["14.83548"]},{"I":213,"V":["3.797173"]},{"I":318,"V":["0.00000138"]}]}}}
[2025-08-23 23:09:48.385] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":456,"TS":"2025-08-23T18:39:41.687","TID":1,"PID":2,"M":47,"S":34,"PLID":431026,"PLUUID":"7ojvhhfvbtbn60sc50y4l2ctm","PN":"J. V\u00e1squez","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":13.6,"Y":65.8,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["26.4"]},{"I":141,"V":["52.8"]},{"I":212,"V":["16.08661"]},{"I":213,"V":["5.701389"]},{"I":318,"V":["0.00000286"]}]}}}
[2025-08-23 23:09:48.588] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":457,"TS":"2025-08-23T18:39:48.77","TID":86,"PID":2,"M":47,"S":41,"PLID":588118,"PLUUID":"7xdhy2xi9mrhzjn6aiatd9ono","PN":"P. Masini","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":33.7,"Y":74.5,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[]}}}
[2025-08-23 23:09:48.824] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":394,"TS":"2025-08-23T18:39:48.507","TID":86,"PID":2,"M":47,"S":41,"PLID":215047,"PLUUID":"7pg1pu4ptby6hi0rp29hv4jxl","PN":"L. Coulibaly","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":68.1,"Y":21.8,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[]}}}
[2025-08-23 23:10:00.649] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":458,"TS":"2025-08-23T18:39:59.139","TID":1,"PID":2,"M":47,"S":52,"PLID":431026,"PLUUID":"7ojvhhfvbtbn60sc50y4l2ctm","PN":"J. V\u00e1squez","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":32.1,"Y":66.6,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":5,"V":["NULL"]},{"I":152,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["26.9"]},{"I":141,"V":["40.9"]},{"I":212,"V":["18.30907"]},{"I":213,"V":["4.409569"]},{"I":318,"V":["0.00000757"]}]}}}
[2025-08-23 23:10:02.625] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":459,"TS":"2025-08-23T18:40:00.342","TID":1,"PID":2,"M":47,"S":53,"PLID":624931,"PLUUID":"1lxfpn0wmr895me9xbzcfnh90","PN":"A. Marcandalli","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":26.2,"Y":37.7,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["26.8"]},{"I":141,"V":["24.4"]},{"I":212,"V":["9.065916"]},{"I":213,"V":["4.781936"]},{"I":318,"V":["0.00000279"]}]}}}
[2025-08-23 23:10:04.798] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":460,"TS":"2025-08-23T18:40:02.311","TID":1,"PID":2,"M":47,"S":55,"PLID":496181,"PLUUID":"bj9f6t8o0nji79rbaxrsioep6","PN":"B. Norton-Cuffy","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":27.3,"Y":24.9,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["34.9"]},{"I":141,"V":["34.8"]},{"I":212,"V":["10.44032"]},{"I":213,"V":["0.700772"]},{"I":318,"V":["0.00000849"]}]}}}
[2025-08-23 23:10:07.217] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":461,"TS":"2025-08-23T18:40:04.561","TID":1,"PID":2,"M":47,"S":57,"PLID":588118,"PLUUID":"7xdhy2xi9mrhzjn6aiatd9ono","PN":"P. Masini","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":35.4,"Y":33.4,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["38.5"]},{"I":141,"V":["19.8"]},{"I":212,"V":["9.804108"]},{"I":213,"V":["5.050816"]},{"I":318,"V":["0.00001176"]}]}}}
[2025-08-23 23:10:10.238] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":462,"TS":"2025-08-23T18:40:06.889","TID":1,"PID":2,"M":47,"S":59,"PLID":83289,"PLUUID":"65jv6v3qujiijivadpijzpr6d","PN":"N. Stanciu","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":42.5,"Y":15.8,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":155,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["69.6"]},{"I":141,"V":["44.2"]},{"I":212,"V":["34.38954"]},{"I":213,"V":["0.5962774"]},{"I":1,"V":["NULL"]},{"I":318,"V":["0.00164165"]}]}}}
[2025-08-23 23:10:10.454] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":463,"TS":"2025-08-23T18:40:09.889","TID":61,"PID":2,"M":48,"S":2,"PLID":494779,"PLUUID":"biuovem90utcyzda58nixtaay","PN":"A. Gr\u00f8nb\u00e6k","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":69.8,"Y":44.9,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]}]}}}
[2025-08-23 23:10:11.614] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":464,"TS":"2025-08-23T18:40:11.13","TID":3,"PID":2,"M":48,"S":3,"PLID":450025,"PLUUID":"46yp8iqh0qm7i75d98tfrsbxm","PN":"L. Colombo","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":0,"X":72,"Y":47.3,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-23 23:10:11.901] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":395,"TS":"2025-08-23T18:40:11.179","TID":7,"PID":2,"M":48,"S":4,"PLID":503566,"PLUUID":"1lisq580zw4yfk6id6f1dwr56","PN":"Danilo Veiga","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":0,"X":27.4,"Y":57.2,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-23 23:10:16.814] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":396,"TS":"2025-08-23T18:40:15.804","TID":1,"PID":2,"M":48,"S":8,"PLID":503566,"PLUUID":"1lisq580zw4yfk6id6f1dwr56","PN":"Danilo Veiga","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":0,"X":19.8,"Y":81.2,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":155,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["37.6"]},{"I":141,"V":["80.7"]},{"I":212,"V":["18.69309"]},{"I":213,"V":["6.264996"]}]}}}
[2025-08-23 23:10:21.646] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":465,"TS":"2025-08-23T18:40:18.170","TID":1,"PID":2,"M":48,"S":11,"PLID":83289,"PLUUID":"65jv6v3qujiijivadpijzpr6d","PN":"N. Stanciu","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":75.2,"Y":16.1,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["77.6"]},{"I":141,"V":["6.2"]},{"I":212,"V":["7.1882"]},{"I":213,"V":["5.070573"]},{"I":318,"V":["0.00058823"]}]}}}
[2025-08-23 23:10:21.854] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":466,"TS":"2025-08-23T18:40:21.310","TID":1,"PID":2,"M":48,"S":14,"PLID":556111,"PLUUID":"6vz9qzgtbh3iqzv73xw2xaiok","PN":"V. Carboni","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":0,"X":78.1,"Y":17.9,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":2,"V":["NULL"]},{"I":155,"V":["NULL"]},{"I":56,"V":["Right"]},{"I":140,"V":["78.5"]},{"I":141,"V":["18.6"]},{"I":212,"V":["0.6348039"]},{"I":213,"V":["0.8478169"]}]}}}
[2025-08-23 23:10:23.037] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":397,"TS":"2025-08-23T18:40:22.683","TID":12,"PID":2,"M":48,"S":15,"PLID":550922,"PLUUID":"d12unjo4sk39iix9of2yfask4","PN":"M. Berisha","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":21.9,"Y":80.9,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":185,"V":["NULL"]},{"I":56,"V":["Back"]}]}}}
[2025-08-23 23:10:26.101] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":398,"TS":"2025-08-23T18:40:25.724","TID":5,"PID":2,"M":48,"S":18,"PLID":462484,"PLUUID":"1oszv53od5pulbhx566ht984q","PN":"A. Gallo","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":0,"X":2.4,"Y":100.8,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-23 23:10:27.641] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":467,"TS":"2025-08-23T18:40:25.591","TID":5,"PID":2,"M":48,"S":18,"PLID":494779,"PLUUID":"biuovem90utcyzda58nixtaay","PN":"A. Gr\u00f8nb\u00e6k","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":96.7,"Y":-2,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Right"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-23 23:10:30.135] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":468,"TS":"2025-08-23T18:40:27.294","TID":1,"PID":2,"M":48,"S":20,"PLID":494779,"PLUUID":"biuovem90utcyzda58nixtaay","PN":"A. Gr\u00f8nb\u00e6k","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":96.7,"Y":-2,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":107,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["98.0"]},{"I":141,"V":["23.4"]},{"I":212,"V":["17.32585"]},{"I":213,"V":["1.491931"]},{"I":318,"V":["0.00058635"]}]}}}
[2025-08-23 23:10:30.723] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":469,"TS":"2025-08-23T18:40:29.888","TID":3,"PID":2,"M":48,"S":22,"PLID":83289,"PLUUID":"65jv6v3qujiijivadpijzpr6d","PN":"N. Stanciu","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":97.1,"Y":24.9,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-23 23:10:33.698] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":399,"TS":"2025-08-23T18:40:32.668","TID":7,"PID":2,"M":48,"S":25,"PLID":647210,"PLUUID":"dfsb8uzowi737si30le6gjaxg","PN":"Tiago Gabriel","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":0,"X":6.4,"Y":74.9,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-23 23:10:35.155] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":470,"TS":"2025-08-23T18:40:33.934","TID":44,"PID":2,"M":48,"S":26,"PLID":496181,"PLUUID":"bj9f6t8o0nji79rbaxrsioep6","PN":"B. Norton-Cuffy","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":74,"Y":10.4,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Right"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-23 23:10:35.501] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":471,"TS":"2025-08-23T18:40:34.747","TID":1,"PID":2,"M":48,"S":27,"PLID":496181,"PLUUID":"bj9f6t8o0nji79rbaxrsioep6","PN":"B. Norton-Cuffy","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":0,"X":73.5,"Y":9.8,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":3,"V":["NULL"]},{"I":56,"V":["Right"]},{"I":140,"V":["80.4"]},{"I":141,"V":["-2.0"]},{"I":212,"V":["10.81086"]},{"I":213,"V":["5.446813"]}]}}}
[2025-08-23 23:10:35.692] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":472,"TS":"2025-08-23T18:40:35.137","TID":5,"PID":2,"M":48,"S":28,"PLID":496181,"PLUUID":"bj9f6t8o0nji79rbaxrsioep6","PN":"B. Norton-Cuffy","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":0,"X":80.4,"Y":-2,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Right"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-23 23:10:36.495] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":400,"TS":"2025-08-23T18:40:34.651","TID":44,"PID":2,"M":48,"S":27,"PLID":440272,"PLUUID":"cntcffa67r95rbcf1154r92zu","PN":"L. Banda","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":0,"X":35.3,"Y":83.9,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-23 23:10:38.502] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":401,"TS":"2025-08-23T18:40:35.660","TID":5,"PID":2,"M":48,"S":28,"PLID":440272,"PLUUID":"cntcffa67r95rbcf1154r92zu","PN":"L. Banda","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":28.9,"Y":101.1,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-23 23:10:52.189] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":473,"TS":"2025-08-23T18:40:51.559","TID":44,"PID":2,"M":48,"S":44,"PLID":588118,"PLUUID":"7xdhy2xi9mrhzjn6aiatd9ono","PN":"P. Masini","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":63.1,"Y":11.3,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Right"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-23 23:10:52.784] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":474,"TS":"2025-08-23T18:40:51.903","TID":1,"PID":2,"M":48,"S":44,"PLID":588118,"PLUUID":"7xdhy2xi9mrhzjn6aiatd9ono","PN":"P. Masini","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":0,"X":62.7,"Y":11.4,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":3,"V":["NULL"]},{"I":56,"V":["Right"]},{"I":140,"V":["67.3"]},{"I":141,"V":["4.9"]},{"I":212,"V":["6.54716"]},{"I":213,"V":["5.542082"]}]}}}
[2025-08-23 23:10:52.802] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":402,"TS":"2025-08-23T18:40:49.19","TID":1,"PID":2,"M":48,"S":41,"PLID":462484,"PLUUID":"1oszv53od5pulbhx566ht984q","PN":"A. Gallo","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":20.2,"Y":101.1,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":107,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["31.9"]},{"I":141,"V":["88.8"]},{"I":212,"V":["14.86196"]},{"I":213,"V":["5.685441"]},{"I":318,"V":["0.00000108"]}]}}}
[2025-08-23 23:10:53.178] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":403,"TS":"2025-08-23T18:40:52.507","TID":44,"PID":2,"M":48,"S":45,"PLID":633952,"PLUUID":"5vz3ahy53htjc8pk4wzvytzbo","PN":"F. Camarda","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":33.6,"Y":85.7,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-23 23:10:56.406] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":404,"TS":"2025-08-23T18:40:54.859","TID":1,"PID":2,"M":48,"S":47,"PLID":440272,"PLUUID":"cntcffa67r95rbcf1154r92zu","PN":"L. Banda","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":33.3,"Y":96.8,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["25.5"]},{"I":141,"V":["96.2"]},{"I":212,"V":["8.200156"]},{"I":213,"V":["3.191368"]},{"I":318,"V":["0.00000147"]}]}}}
[2025-08-23 23:11:01.389] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":405,"TS":"2025-08-23T18:40:56.29","TID":1,"PID":2,"M":48,"S":48,"PLID":462484,"PLUUID":"1oszv53od5pulbhx566ht984q","PN":"A. Gallo","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":26.3,"Y":96,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":155,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["47"]},{"I":141,"V":["89.6"]},{"I":212,"V":["22.16642"]},{"I":213,"V":["6.085568"]},{"I":318,"V":["0.00002028"]}]}}}
[2025-08-23 23:11:01.803] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":406,"TS":"2025-08-23T18:41:01.19","TID":3,"PID":2,"M":48,"S":53,"PLID":633952,"PLUUID":"5vz3ahy53htjc8pk4wzvytzbo","PN":"F. Camarda","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":60,"Y":95.9,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Left"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-23 23:11:03.001] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":475,"TS":"2025-08-23T18:41:02.699","TID":49,"PID":2,"M":48,"S":55,"PLID":624931,"PLUUID":"1lxfpn0wmr895me9xbzcfnh90","PN":"A. Marcandalli","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":22.9,"Y":10.9,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[]}}}
[2025-08-23 23:11:09.020] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":476,"TS":"2025-08-23T18:41:03.933","TID":1,"PID":2,"M":48,"S":56,"PLID":624931,"PLUUID":"1lxfpn0wmr895me9xbzcfnh90","PN":"A. Marcandalli","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":20.7,"Y":12.5,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["1.9"]},{"I":141,"V":["39.2"]},{"I":212,"V":["26.81992"]},{"I":213,"V":["2.397969"]},{"I":318,"V":["0.00000022"]}]}}}
