[2025-08-23 23:27:32.048] [OUT] {"outlet":{"OutletKeyService":{"outletid":"1hugdxmjczoe21vm8x6kz0zx82"}}}
[2025-08-23 23:27:32.706] [OUT] {"csb":{"name":"init","token":"85372212-5e58-4988-9df1-668199ec69e5","apptype":"OptaWidgetsV3","version":"3.248.1","referer":"pub.fotmob.com","topReferer":"www.fotmob.com"}}
[2025-08-23 23:27:33.369] [OUT] {"csb":{"name":"subscribe","messagetype":["POEM"],"sendLastData":true,"eventuuid":"49e80e647ljijc5bz8tqc2l0"}}
[2025-08-24 00:28:47.483] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":577,"TS":"2025-08-23T19:58:44.186","TID":1,"PID":2,"M":64,"S":7,"PLID":467020,"PLUUID":"5mgmcero3ui4a24v1w1upx3sa","PN":"Germ\u00e1n Valera","TEAMID":954,"TUUID":"4yg9ttzw0m51048doksv8uq5r","O":1,"X":55.4,"Y":8,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":1,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["57.5"]},{"I":141,"V":["1.9"]},{"I":212,"V":["4.697651"]},{"I":213,"V":["5.200982"]},{"I":318,"V":["0.0000592"]}]}}}
[2025-08-24 00:28:49.472] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":578,"TS":"2025-08-23T19:58:48.427","TID":1,"PID":2,"M":64,"S":12,"PLID":219929,"PLUUID":"4sojot9t32l4a6fm3e39xkcfd","PN":"Rafa Mir","TEAMID":954,"TUUID":"4yg9ttzw0m51048doksv8uq5r","O":1,"X":56.1,"Y":2,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":1,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["54.2"]},{"I":141,"V":["13.9"]},{"I":212,"V":["8.334296"]},{"I":213,"V":["1.812516"]},{"I":318,"V":["0.00007558"]}]}}}
[2025-08-24 00:28:50.486] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":579,"TS":"2025-08-23T19:58:49.114","TID":1,"PID":2,"M":64,"S":12,"PLID":484741,"PLUUID":"z0qe6u5fvgrjy0jzk1qhbgq2","PN":"Marc Aguado","TEAMID":954,"TUUID":"4yg9ttzw0m51048doksv8uq5r","O":1,"X":54.2,"Y":14,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":1,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["54.4"]},{"I":141,"V":["10.1"]},{"I":212,"V":["2.660301"]},{"I":213,"V":["4.791409"]},{"I":318,"V":["0.00006375"]}]}}}
[2025-08-24 00:28:52.901] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":580,"TS":"2025-08-23T19:58:50.186","TID":1,"PID":2,"M":64,"S":13,"PLID":467020,"PLUUID":"5mgmcero3ui4a24v1w1upx3sa","PN":"Germ\u00e1n Valera","TEAMID":954,"TUUID":"4yg9ttzw0m51048doksv8uq5r","O":1,"X":54.4,"Y":10.1,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["41.6"]},{"I":141,"V":["13.3"]},{"I":212,"V":["13.61501"]},{"I":213,"V":["2.981081"]},{"I":318,"V":["0.00002164"]}]}}}
[2025-08-24 00:28:56.287] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":581,"TS":"2025-08-23T19:58:54.26","TID":1,"PID":2,"M":64,"S":17,"PLID":437463,"PLUUID":"8nbnru9t2qxaotxw0hiaocdt5","PN":"V\u00edctor Chust","TEAMID":954,"TUUID":"4yg9ttzw0m51048doksv8uq5r","O":1,"X":39.9,"Y":20.3,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["45.8"]},{"I":141,"V":["15.1"]},{"I":212,"V":["7.133114"]},{"I":213,"V":["5.764526"]},{"I":318,"V":["0.0000256"]}]}}}
[2025-08-24 00:28:58.670] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":582,"TS":"2025-08-23T19:58:56.90","TID":1,"PID":2,"M":64,"S":19,"PLID":467020,"PLUUID":"5mgmcero3ui4a24v1w1upx3sa","PN":"Germ\u00e1n Valera","TEAMID":954,"TUUID":"4yg9ttzw0m51048doksv8uq5r","O":1,"X":45.8,"Y":15.5,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":1,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["62.7"]},{"I":141,"V":["13.9"]},{"I":212,"V":["17.77832"]},{"I":213,"V":["6.221949"]},{"I":318,"V":["0.00019895"]}]}}}
[2025-08-24 00:29:02.688] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":583,"TS":"2025-08-23T19:58:58.363","TID":1,"PID":2,"M":64,"S":22,"PLID":561245,"PLUUID":"osme4gegtnhlldt4lsqf56ac","PN":"\u00c1. Rodr\u00edguez","TEAMID":954,"TUUID":"4yg9ttzw0m51048doksv8uq5r","O":1,"X":66.8,"Y":15.5,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":1,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["72.1"]},{"I":141,"V":["3.4"]},{"I":212,"V":["9.933238"]},{"I":213,"V":["5.307065"]},{"I":318,"V":["0.00032809"]}]}}}
[2025-08-24 00:29:03.275] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":584,"TS":"2025-08-23T19:59:02.314","TID":3,"PID":2,"M":64,"S":26,"PLID":440594,"PLUUID":"e1g4cho31825bw7apvh9xr0x6","PN":"\u00c1lvaro N\u00fa\u00f1ez","TEAMID":954,"TUUID":"4yg9ttzw0m51048doksv8uq5r","O":1,"X":75.1,"Y":6.1,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":1,"Q":[{"I":56,"V":["Right"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-24 00:29:04.288] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":627,"TS":"2025-08-23T19:59:03.983","TID":49,"PID":2,"M":64,"S":27,"PLID":235093,"PLUUID":"1vyh50nfaq2kq5pmivpkc1psl","PN":"D. Hancko","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":1,"X":1.9,"Y":82.1,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[]}}}
[2025-08-24 00:29:04.689] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":628,"TS":"2025-08-23T19:59:04.93","TID":1,"PID":2,"M":64,"S":27,"PLID":235093,"PLUUID":"1vyh50nfaq2kq5pmivpkc1psl","PN":"D. Hancko","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":0,"X":1.9,"Y":82.1,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["5.8"]},{"I":141,"V":["85.1"]},{"I":212,"V":["4.575"]},{"I":213,"V":["0.4621813"]}]}}}
[2025-08-24 00:29:06.686] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":585,"TS":"2025-08-23T19:59:05.179","TID":5,"PID":2,"M":64,"S":28,"PLID":440594,"PLUUID":"e1g4cho31825bw7apvh9xr0x6","PN":"\u00c1lvaro N\u00fa\u00f1ez","TEAMID":954,"TUUID":"4yg9ttzw0m51048doksv8uq5r","O":1,"X":93.4,"Y":-1.9,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":1,"Q":[{"I":56,"V":["Right"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-24 00:29:07.098] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":629,"TS":"2025-08-23T19:59:05.214","TID":5,"PID":2,"M":64,"S":28,"PLID":235093,"PLUUID":"1vyh50nfaq2kq5pmivpkc1psl","PN":"D. Hancko","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":1,"X":5,"Y":101.3,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-24 00:29:10.605] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":630,"TS":"2025-08-23T19:59:07.677","TID":1,"PID":2,"M":64,"S":31,"PLID":487992,"PLUUID":"7mvqysbmyf6uj3jny3qpqw2ga","PN":"M. Ruggeri","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":1,"X":5,"Y":101.3,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":107,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["25.1"]},{"I":141,"V":["85.1"]},{"I":212,"V":["23.807"]},{"I":213,"V":["5.802123"]},{"I":1,"V":["NULL"]},{"I":318,"V":["0.00000034"]}]}}}
[2025-08-24 00:29:11.381] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":631,"TS":"2025-08-23T19:59:10.334","TID":1,"PID":2,"M":64,"S":34,"PLID":461360,"PLUUID":"4ea0sjczqa5ah1w720zlakkfe","PN":"T. Almada","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":0,"X":30.7,"Y":80.3,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["35.9"]},{"I":141,"V":["72.3"]},{"I":212,"V":["7.707477"]},{"I":213,"V":["5.499622"]}]}}}
[2025-08-24 00:29:12.372] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":586,"TS":"2025-08-23T19:59:12.43","TID":8,"PID":2,"M":64,"S":35,"PLID":484741,"PLUUID":"z0qe6u5fvgrjy0jzk1qhbgq2","PN":"Marc Aguado","TEAMID":954,"TUUID":"4yg9ttzw0m51048doksv8uq5r","O":1,"X":69.6,"Y":23.5,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]}]}}}
[2025-08-24 00:29:17.813] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":587,"TS":"2025-08-23T19:59:17.419","TID":61,"PID":2,"M":64,"S":41,"PLID":440594,"PLUUID":"e1g4cho31825bw7apvh9xr0x6","PN":"\u00c1lvaro N\u00fa\u00f1ez","TEAMID":954,"TUUID":"4yg9ttzw0m51048doksv8uq5r","O":1,"X":89.4,"Y":21.1,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":1,"Q":[{"I":56,"V":["Right"]}]}}}
[2025-08-24 00:29:21.801] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":632,"TS":"2025-08-23T19:59:16.813","TID":1,"PID":2,"M":64,"S":40,"PLID":224919,"PLUUID":"6xulax65kp4aid70nk7g5jr2t","PN":"Robin Le Normand","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":1,"X":16.6,"Y":34.9,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["43.6"]},{"I":141,"V":["12.7"]},{"I":212,"V":["32.11871"]},{"I":213,"V":["5.793887"]},{"I":1,"V":["NULL"]},{"I":318,"V":["0.00001838"]}]}}}
[2025-08-24 00:29:23.189] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":633,"TS":"2025-08-23T19:59:21.502","TID":1,"PID":2,"M":64,"S":45,"PLID":192364,"PLUUID":"amxunh6enoc99r07cp7qt621h","PN":"Marcos Llorente","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":1,"X":61.4,"Y":9.7,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["65.1"]},{"I":141,"V":["20"]},{"I":212,"V":["8.009322"]},{"I":213,"V":["1.064365"]},{"I":318,"V":["0.00037902"]}]}}}
[2025-08-24 00:29:25.590] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":634,"TS":"2025-08-23T19:59:22.893","TID":1,"PID":2,"M":64,"S":46,"PLID":482652,"PLUUID":"5es43b4a7fv0lkmp63dj439ey","PN":"G. Simeone","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":1,"X":65.1,"Y":20,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["61.5"]},{"I":141,"V":["10.7"]},{"I":212,"V":["7.367589"]},{"I":213,"V":["4.173645"]},{"I":318,"V":["0.00019373"]}]}}}
[2025-08-24 00:29:28.833] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":635,"TS":"2025-08-23T19:59:25.262","TID":1,"PID":2,"M":64,"S":49,"PLID":192364,"PLUUID":"amxunh6enoc99r07cp7qt621h","PN":"Marcos Llorente","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":1,"X":61.4,"Y":13.7,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["52.8"]},{"I":141,"V":["25.9"]},{"I":212,"V":["12.26232"]},{"I":213,"V":["2.398533"]},{"I":318,"V":["0.00012994"]}]}}}
[2025-08-24 00:29:32.050] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":636,"TS":"2025-08-23T19:59:28.622","TID":1,"PID":2,"M":64,"S":52,"PLID":503523,"PLUUID":"9e7ybe0nsu3byq2tteey3zuy2","PN":"Pablo Barrios","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":1,"X":53.4,"Y":27.2,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["47.9"]},{"I":141,"V":["66.9"]},{"I":212,"V":["27.60679"]},{"I":213,"V":["1.781541"]},{"I":318,"V":["0.00010515"]}]}}}
[2025-08-24 00:29:36.013] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":637,"TS":"2025-08-23T19:59:31.758","TID":1,"PID":2,"M":64,"S":55,"PLID":235093,"PLUUID":"1vyh50nfaq2kq5pmivpkc1psl","PN":"D. Hancko","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":1,"X":55.2,"Y":70.4,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["69.5"]},{"I":141,"V":["96"]},{"I":212,"V":["22.98888"]},{"I":213,"V":["0.8590702"]},{"I":318,"V":["0.00030776"]}]}}}
[2025-08-24 00:29:43.026] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":638,"TS":"2025-08-23T19:59:35.774","TID":1,"PID":2,"M":64,"S":59,"PLID":487992,"PLUUID":"7mvqysbmyf6uj3jny3qpqw2ga","PN":"M. Ruggeri","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":1,"X":76.1,"Y":87.6,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["79.4"]},{"I":141,"V":["93.3"]},{"I":212,"V":["5.199"]},{"I":213,"V":["0.8413267"]},{"I":318,"V":["0.00069438"]}]}}}
[2025-08-24 00:29:46.845] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":639,"TS":"2025-08-23T19:59:42.830","TID":1,"PID":2,"M":65,"S":6,"PLID":461358,"PLUUID":"9ikkuxd19avliz1khcrm82gyy","PN":"J. Alvarez","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":1,"X":72.6,"Y":80.7,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["82.7"]},{"I":141,"V":["90"]},{"I":212,"V":["12.34743"]},{"I":213,"V":["0.5377111"]},{"I":318,"V":["0.00126558"]}]}}}
[2025-08-24 00:29:48.416] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":640,"TS":"2025-08-23T19:59:46.605","TID":1,"PID":2,"M":65,"S":10,"PLID":487992,"PLUUID":"7mvqysbmyf6uj3jny3qpqw2ga","PN":"M. Ruggeri","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":1,"X":78.9,"Y":85.7,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["71.4"]},{"I":141,"V":["67.1"]},{"I":212,"V":["14.89925"]},{"I":213,"V":["4.155497"]},{"I":318,"V":["0.00234307"]}]}}}
[2025-08-24 00:29:50.845] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":641,"TS":"2025-08-23T19:59:48.93","TID":1,"PID":2,"M":65,"S":11,"PLID":461360,"PLUUID":"4ea0sjczqa5ah1w720zlakkfe","PN":"T. Almada","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":1,"X":71.4,"Y":67.1,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["70.6"]},{"I":141,"V":["88.2"]},{"I":212,"V":["14.37257"]},{"I":213,"V":["1.629274"]},{"I":318,"V":["0.00072627"]}]}}}
[2025-08-24 00:29:56.832] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":642,"TS":"2025-08-23T19:59:50.638","TID":1,"PID":2,"M":65,"S":14,"PLID":488662,"PLUUID":"3ub05nnpt9o7s387z6oj8vf56","PN":"J. Cardoso","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":1,"X":70.6,"Y":88.2,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["62.6"]},{"I":141,"V":["62.9"]},{"I":212,"V":["19.14517"]},{"I":213,"V":["4.258179"]},{"I":318,"V":["0.00076764"]}]}}}
[2025-08-24 00:30:04.253] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":643,"TS":"2025-08-23T19:59:56.542","TID":1,"PID":2,"M":65,"S":20,"PLID":235093,"PLUUID":"1vyh50nfaq2kq5pmivpkc1psl","PN":"D. Hancko","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":1,"X":64,"Y":65,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["71.9"]},{"I":141,"V":["95"]},{"I":212,"V":["22.02197"]},{"I":213,"V":["1.184598"]},{"I":318,"V":["0.00049666"]}]}}}
[2025-08-24 00:30:07.489] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":588,"TS":"2025-08-23T20:00:06.298","TID":1,"PID":2,"M":65,"S":30,"PLID":219929,"PLUUID":"4sojot9t32l4a6fm3e39xkcfd","PN":"Rafa Mir","TEAMID":954,"TUUID":"4yg9ttzw0m51048doksv8uq5r","O":1,"X":53.2,"Y":43.3,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":1,"Q":[{"I":3,"V":["NULL"]},{"I":168,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["64.1"]},{"I":141,"V":["36.8"]},{"I":212,"V":["12.26884"]},{"I":213,"V":["5.914636"]},{"I":318,"V":["0.00069444"]}]}}}
[2025-08-24 00:30:08.455] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":644,"TS":"2025-08-23T20:00:03.950","TID":1,"PID":2,"M":65,"S":27,"PLID":488662,"PLUUID":"3ub05nnpt9o7s387z6oj8vf56","PN":"J. Cardoso","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":1,"X":67.9,"Y":81,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["77.3"]},{"I":141,"V":["97.1"]},{"I":212,"V":["14.74027"]},{"I":213,"V":["0.8371341"]},{"I":318,"V":["0.00051542"]}]}}}
[2025-08-24 00:30:14.466] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":645,"TS":"2025-08-23T20:00:08.222","TID":1,"PID":2,"M":65,"S":31,"PLID":487992,"PLUUID":"7mvqysbmyf6uj3jny3qpqw2ga","PN":"M. Ruggeri","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":1,"X":77.3,"Y":97.1,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["67.2"]},{"I":141,"V":["92.4"]},{"I":212,"V":["11.07612"]},{"I":213,"V":["3.434303"]},{"I":318,"V":["0.00029289"]}]}}}
[2025-08-24 00:30:24.915] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":646,"TS":"2025-08-23T20:00:14.189","TID":1,"PID":2,"M":65,"S":37,"PLID":461360,"PLUUID":"4ea0sjczqa5ah1w720zlakkfe","PN":"T. Almada","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":1,"X":66.3,"Y":84.3,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["72.4"]},{"I":141,"V":["69.3"]},{"I":212,"V":["12.04425"]},{"I":213,"V":["5.2731"]},{"I":318,"V":["0.00188574"]}]}}}
[2025-08-24 00:30:25.101] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":647,"TS":"2025-08-23T20:00:24.623","TID":50,"PID":2,"M":65,"S":48,"PLID":461358,"PLUUID":"9ikkuxd19avliz1khcrm82gyy","PN":"J. Alvarez","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":0,"X":67.1,"Y":71,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-24 00:30:28.700] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":589,"TS":"2025-08-23T20:00:27.418","TID":7,"PID":2,"M":65,"S":51,"PLID":484741,"PLUUID":"z0qe6u5fvgrjy0jzk1qhbgq2","PN":"Marc Aguado","TEAMID":954,"TUUID":"4yg9ttzw0m51048doksv8uq5r","O":1,"X":37.7,"Y":27.1,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-24 00:30:28.878] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":590,"TS":"2025-08-23T20:00:28.394","TID":49,"PID":2,"M":65,"S":52,"PLID":219929,"PLUUID":"4sojot9t32l4a6fm3e39xkcfd","PN":"Rafa Mir","TEAMID":954,"TUUID":"4yg9ttzw0m51048doksv8uq5r","O":1,"X":37.4,"Y":30.2,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":1,"Q":[]}}}
[2025-08-24 00:30:29.910] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":591,"TS":"2025-08-23T20:00:28.683","TID":50,"PID":2,"M":65,"S":52,"PLID":219929,"PLUUID":"4sojot9t32l4a6fm3e39xkcfd","PN":"Rafa Mir","TEAMID":954,"TUUID":"4yg9ttzw0m51048doksv8uq5r","O":0,"X":36.7,"Y":30.2,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-24 00:30:30.312] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":648,"TS":"2025-08-23T20:00:28.269","TID":7,"PID":2,"M":65,"S":52,"PLID":503523,"PLUUID":"9e7ybe0nsu3byq2tteey3zuy2","PN":"Pablo Barrios","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":1,"X":69.8,"Y":63.2,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-24 00:30:30.527] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":649,"TS":"2025-08-23T20:00:30.46","TID":49,"PID":2,"M":65,"S":53,"PLID":461358,"PLUUID":"9ikkuxd19avliz1khcrm82gyy","PN":"J. Alvarez","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":1,"X":72,"Y":64.1,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[]}}}
