[2025-08-17 21:01:28.187] [OUT] {"outlet":{"OutletKeyService":{"outletid":"1hugdxmjczoe21vm8x6kz0zx82"}}}
[2025-08-17 21:01:28.910] [OUT] {"csb":{"name":"init","token":"85372212-5e58-4988-9df1-668199ec69e5","apptype":"OptaWidgetsV3","version":"3.248.1","referer":"pub.fotmob.com","topReferer":"www.fotmob.com"}}
[2025-08-17 21:01:29.626] [OUT] {"csb":{"name":"subscribe","messagetype":["POEM"],"sendLastData":true,"eventuuid":"74h5os2atpg4gkrdbrss9gefo"}}
[2025-08-17 22:18:09.456] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":622,"TS":"2025-08-17T17:48:08.405","TID":1,"PID":2,"M":73,"S":44,"PLID":606371,"PLUUID":"5wsz3usdkj01snq28pzpiwb2s","PN":"A. Avom","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":67.3,"Y":21.8,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["92.2"]},{"I":141,"V":["17.3"]},{"I":212,"V":["26.32346"]},{"I":213,"V":["6.166676"]},{"I":318,"V":["0.00374518"]}]}}}
[2025-08-17 22:18:14.437] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":568,"TS":"2025-08-17T17:48:14.870","TID":86,"PID":2,"M":73,"S":51,"PLID":519343,"PLUUID":"1ho9nox6j8s5cxd1kxjspsrca","PN":"M. Senaya","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":1,"X":28.7,"Y":2.5,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[]}}}
[2025-08-17 22:18:16.360] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":623,"TS":"2025-08-17T17:48:10.5","TID":1,"PID":2,"M":73,"S":46,"PLID":624764,"PLUUID":"avcz4wr4wem1s9vz3y5hl5fdg","PN":"P. Katseris","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":0,"X":92.3,"Y":16.6,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":2,"V":["NULL"]},{"I":155,"V":["NULL"]},{"I":56,"V":["Left"]},{"I":140,"V":["70.4"]},{"I":141,"V":["91.5"]},{"I":212,"V":["55.88237"]},{"I":213,"V":["1.994884"]},{"I":1,"V":["NULL"]}]}}}
[2025-08-17 22:18:17.130] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":624,"TS":"2025-08-17T17:48:17.541","TID":86,"PID":2,"M":73,"S":53,"PLID":544821,"PLUUID":"6m85ntwegbkk9zkodmxka76dw","PN":"D. Karim","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":70,"Y":92.4,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[]}}}
[2025-08-17 22:18:43.504] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":602,"TS":"2025-08-17T17:46:08.433","TID":43,"PID":2,"M":71,"S":44,"PLID":422480,"PLUUID":"996i59930r3kd4xk48x9fsp2h","PN":"M. Talbi","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":66.6999969482422,"Y":74.3000030517578,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["89.4"]},{"I":141,"V":["69.6"]},{"I":212,"V":["24.04832"]},{"I":213,"V":["6.149892"]},{"I":318,"V":["0.01768098"]},{"I":210,"V":["15"]},{"I":154,"V":[null]},{"I":142,"V":[null]},{"I":144,"V":["1"]}]}}}
[2025-08-17 22:18:47.306] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":603,"TS":"2025-08-17T17:46:09.196","TID":15,"PID":2,"M":71,"S":45,"PLID":532104,"PLUUID":"a67xx4g0dvxgvnqn86taup9ii","PN":"S. Soumano","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":94,"Y":68.9,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":233,"V":["556"]},{"I":372,"V":["4659hmyr2yszg7b3qfvi4ukx"]},{"I":22,"V":["NULL"]},{"I":72,"V":["NULL"]},{"I":64,"V":["NULL"]},{"I":78,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":102,"V":["50.9549274255157"]},{"I":103,"V":["0.632911392405063"]},{"I":321,"V":["0.0557"]},{"I":327,"V":["2"]},{"I":326,"V":["3"]},{"I":458,"V":["NULL"]},{"I":146,"V":["97.1971153846154"]},{"I":147,"V":["60.6527777777778"]},{"I":322,"V":["0.0461"]}]}}}
[2025-08-17 22:18:56.952] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":625,"TS":"2025-08-17T17:48:57.170","TID":18,"PID":2,"M":74,"S":33,"PLID":651819,"PLUUID":"5c2zuz7f53hvqn5be1k2nddsk","PN":"A. Kouassi","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":70,"Y":92.4,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":42,"V":["NULL"]},{"I":44,"V":["Defender"]},{"I":59,"V":["43"]}]}}}
[2025-08-17 22:18:57.133] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":626,"TS":"2025-08-17T17:48:57.171","TID":19,"PID":2,"M":74,"S":33,"PLID":493900,"PLUUID":"e32urdrdkp44zmnt6ptg0k12i","PN":"D. Yongwa","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":70,"Y":92.4,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":42,"V":["NULL"]},{"I":368,"V":["bdq2m07g9o3bfa1nkzzk1gudq"]},{"I":145,"V":["3"]},{"I":59,"V":["44"]},{"I":292,"V":["7"]},{"I":293,"V":["1"]},{"I":44,"V":["Midfielder"]},{"I":55,"V":["625"]}]}}}
[2025-08-17 22:19:00.583] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":569,"TS":"2025-08-17T17:48:59.727","TID":1,"PID":2,"M":74,"S":36,"PLID":103116,"PLUUID":"cglp4k40r1t672m7j0eb5ktsl","PN":"D. L\u00e9on","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":0,"X":9.8,"Y":43.4,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":5,"V":["NULL"]},{"I":157,"V":["NULL"]},{"I":152,"V":["NULL"]},{"I":56,"V":["Right"]},{"I":140,"V":["71.1"]},{"I":141,"V":["3.2"]},{"I":212,"V":["69.92932"]},{"I":213,"V":["5.881567"]},{"I":1,"V":["NULL"]}]}}}
[2025-08-17 22:19:01.809] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":627,"TS":"2025-08-17T17:49:01.990","TID":12,"PID":2,"M":74,"S":38,"PLID":493900,"PLUUID":"e32urdrdkp44zmnt6ptg0k12i","PN":"D. Yongwa","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":22,"Y":95,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["29.1"]},{"I":141,"V":["93"]},{"I":212,"V":["7.578036"]},{"I":213,"V":["6.102742"]}]}}}
[2025-08-17 22:19:03.193] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":570,"TS":"2025-08-17T17:49:03.23","TID":1,"PID":2,"M":74,"S":39,"PLID":519343,"PLUUID":"1ho9nox6j8s5cxd1kxjspsrca","PN":"M. Senaya","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":0,"X":68,"Y":2.2,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":3,"V":["NULL"]},{"I":56,"V":["Right"]},{"I":140,"V":["81.1"]},{"I":141,"V":["3.5"]},{"I":212,"V":["13.78338"]},{"I":213,"V":["0.06417928"]}]}}}
[2025-08-17 22:19:04.224] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":628,"TS":"2025-08-17T17:49:04.758","TID":49,"PID":2,"M":74,"S":41,"PLID":177020,"PLUUID":"31ur1f7xmxndnnabhrxyov6xh","PN":"Igor Silva","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":12.4,"Y":95,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[]}}}
[2025-08-17 22:19:09.729] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":571,"TS":"2025-08-17T17:49:09.751","TID":44,"PID":2,"M":74,"S":46,"PLID":247389,"PLUUID":"ebx4h86svfnvegspalqgxqfah","PN":"E. Owusu","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":1,"X":59,"Y":20.6,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Right"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-17 22:19:10.020] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":629,"TS":"2025-08-17T17:49:06.407","TID":1,"PID":2,"M":74,"S":42,"PLID":177020,"PLUUID":"31ur1f7xmxndnnabhrxyov6xh","PN":"Igor Silva","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":10.1,"Y":93.2,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":157,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["36"]},{"I":141,"V":["80.9"]},{"I":212,"V":["28.45214"]},{"I":213,"V":["5.98481"]},{"I":1,"V":["NULL"]},{"I":318,"V":["0.00000763"]}]}}}
[2025-08-17 22:19:10.220] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":630,"TS":"2025-08-17T17:49:10.454","TID":44,"PID":2,"M":74,"S":46,"PLID":532104,"PLUUID":"a67xx4g0dvxgvnqn86taup9ii","PN":"S. Soumano","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":36.6,"Y":82.8,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-17 22:19:11.834] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":572,"TS":"2025-08-17T17:49:10.183","TID":1,"PID":2,"M":74,"S":46,"PLID":247389,"PLUUID":"ebx4h86svfnvegspalqgxqfah","PN":"E. Owusu","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":1,"X":59.1,"Y":20.9,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":3,"V":["NULL"]},{"I":56,"V":["Right"]},{"I":140,"V":["73.3"]},{"I":141,"V":["3.8"]},{"I":212,"V":["18.90816"]},{"I":213,"V":["5.620834"]},{"I":318,"V":["0.00045756"]}]}}}
[2025-08-17 22:19:12.422] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":573,"TS":"2025-08-17T17:49:12.287","TID":1,"PID":2,"M":74,"S":48,"PLID":509284,"PLUUID":"1i1kglybnprrm3qliag8citm2","PN":"J. Casimir","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":0,"X":73.3,"Y":3.7,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":3,"V":["NULL"]},{"I":56,"V":["Right"]},{"I":140,"V":["78.8"]},{"I":141,"V":["4.6"]},{"I":212,"V":["5.807337"]},{"I":213,"V":["0.10558"]}]}}}
[2025-08-17 22:19:14.441] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":631,"TS":"2025-08-17T17:49:14.631","TID":1,"PID":2,"M":74,"S":51,"PLID":177020,"PLUUID":"31ur1f7xmxndnnabhrxyov6xh","PN":"Igor Silva","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":0,"X":21.1,"Y":97.5,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":157,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["22.9"]},{"I":141,"V":["96.9"]},{"I":212,"V":["1.933537"]},{"I":213,"V":["6.070575"]},{"I":1,"V":["NULL"]}]}}}
[2025-08-17 22:19:16.339] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":574,"TS":"2025-08-17T17:49:16.706","TID":62,"PID":2,"M":74,"S":53,"PLID":0,"PLUUID":"6sp9r67d1qbx0r7c1xxc6s9g5","PN":"C. P\u00e9lissier","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":1,"X":50,"Y":50,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[]}}}
[2025-08-17 22:19:19.835] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":575,"TS":"2025-08-17T17:49:19.704","TID":1,"PID":2,"M":74,"S":56,"PLID":208973,"PLUUID":"a1oi2uvchhnwi4kqw9npdp0q1","PN":"F. Sierralta","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":0,"X":46.5,"Y":30.1,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":3,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["63.0"]},{"I":141,"V":["30.2"]},{"I":212,"V":["17.32513"]},{"I":213,"V":["0.003924944"]}]}}}
[2025-08-17 22:19:20.079] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":632,"TS":"2025-08-17T17:49:20.279","TID":44,"PID":2,"M":74,"S":56,"PLID":107258,"PLUUID":"3hiehiu25aufrc0q9890haqc5","PN":"L. Abergel","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":35.3,"Y":76.1,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-17 22:19:20.455] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":633,"TS":"2025-08-17T17:49:20.646","TID":1,"PID":2,"M":74,"S":57,"PLID":107258,"PLUUID":"3hiehiu25aufrc0q9890haqc5","PN":"L. Abergel","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":0,"X":35.3,"Y":76.1,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":3,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["31.4"]},{"I":141,"V":["76.8"]},{"I":212,"V":["4.122572"]},{"I":213,"V":["3.025873"]}]}}}
[2025-08-17 22:19:21.380] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":576,"TS":"2025-08-17T17:49:21.495","TID":44,"PID":2,"M":74,"S":57,"PLID":445970,"PLUUID":"aujgya83jg4eylvm7hjjbbasq","PN":"L. Sinayoko","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":0,"X":63,"Y":30.2,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-17 22:19:23.052] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":634,"TS":"2025-08-17T17:49:23.590","TID":45,"PID":2,"M":75,"S":0,"PLID":624764,"PLUUID":"avcz4wr4wem1s9vz3y5hl5fdg","PN":"P. Katseris","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":0,"X":30,"Y":67.5,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-17 22:19:24.666] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":577,"TS":"2025-08-17T17:49:24.591","TID":1,"PID":2,"M":75,"S":1,"PLID":545272,"PLUUID":"4sjs5ktvkun9g96w6h5a39puc","PN":"K. Danois","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":1,"X":68,"Y":34.1,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["73.0"]},{"I":141,"V":["44.3"]},{"I":212,"V":["8.698885"]},{"I":213,"V":["0.9228808"]},{"I":318,"V":["0.00412792"]}]}}}
[2025-08-17 22:19:26.059] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":578,"TS":"2025-08-17T17:49:25.656","TID":1,"PID":2,"M":75,"S":2,"PLID":612855,"PLUUID":"3r9qvhedhr1o6zm6c5l4alkpg","PN":"I. Osman","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":1,"X":74.1,"Y":44.3,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["75.7"]},{"I":141,"V":["31.7"]},{"I":212,"V":["8.731153"]},{"I":213,"V":["4.906011"]},{"I":318,"V":["0.00482295"]}]}}}
[2025-08-17 22:19:29.252] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":579,"TS":"2025-08-17T17:49:26.591","TID":1,"PID":2,"M":75,"S":3,"PLID":545272,"PLUUID":"4sjs5ktvkun9g96w6h5a39puc","PN":"K. Danois","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":1,"X":76.7,"Y":30.8,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["90.0"]},{"I":141,"V":["23.2"]},{"I":212,"V":["14.89058"]},{"I":213,"V":["5.928746"]},{"I":318,"V":["0.00821044"]}]}}}
[2025-08-17 22:19:29.375] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":635,"TS":"2025-08-17T17:49:29.847","TID":74,"PID":2,"M":75,"S":6,"PLID":493900,"PLUUID":"e32urdrdkp44zmnt6ptg0k12i","PN":"D. Yongwa","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":9.3,"Y":73.5,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-17 22:19:29.880] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":636,"TS":"2025-08-17T17:49:30.391","TID":85,"PID":2,"M":75,"S":6,"PLID":493900,"PLUUID":"e32urdrdkp44zmnt6ptg0k12i","PN":"D. Yongwa","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":9.3,"Y":73.5,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[]}}}
[2025-08-17 22:19:30.182] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":580,"TS":"2025-08-17T17:49:29.777","TID":1,"PID":2,"M":75,"S":6,"PLID":509284,"PLUUID":"1i1kglybnprrm3qliag8citm2","PN":"J. Casimir","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":0,"X":92.7,"Y":28.7,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["92.7"]},{"I":141,"V":["29.3"]},{"I":212,"V":["0.408"]},{"I":213,"V":["1.570796"]}]}}}
[2025-08-17 22:19:31.450] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":581,"TS":"2025-08-17T17:49:31.410","TID":85,"PID":2,"M":75,"S":7,"PLID":509284,"PLUUID":"1i1kglybnprrm3qliag8citm2","PN":"J. Casimir","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":1,"X":92.7,"Y":29.3,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[]}}}
[2025-08-17 22:19:58.583] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":603,"TS":"2025-08-17T17:46:09.196","TID":15,"PID":2,"M":71,"S":45,"PLID":532104,"PLUUID":"a67xx4g0dvxgvnqn86taup9ii","PN":"S. Soumano","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":90.6,"Y":66,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":233,"V":["556"]},{"I":372,"V":["4659hmyr2yszg7b3qfvi4ukx"]},{"I":22,"V":["NULL"]},{"I":72,"V":["NULL"]},{"I":64,"V":["NULL"]},{"I":78,"V":["NULL"]},{"I":133,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":102,"V":["50.9549274255157"]},{"I":103,"V":["0.632911392405063"]},{"I":321,"V":["0.0594"]},{"I":327,"V":["2"]},{"I":326,"V":["3"]},{"I":458,"V":["NULL"]},{"I":146,"V":["93.6923076923077"]},{"I":147,"V":["61.375"]},{"I":322,"V":["0.0503"]}]}}}
[2025-08-17 22:20:02.340] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":603,"TS":"2025-08-17T17:46:09.196","TID":15,"PID":2,"M":71,"S":45,"PLID":532104,"PLUUID":"a67xx4g0dvxgvnqn86taup9ii","PN":"S. Soumano","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":90.5,"Y":68.3,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":233,"V":["556"]},{"I":372,"V":["4659hmyr2yszg7b3qfvi4ukx"]},{"I":22,"V":["NULL"]},{"I":72,"V":["NULL"]},{"I":64,"V":["NULL"]},{"I":78,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":102,"V":["50.9549274255157"]},{"I":103,"V":["0.632911392405063"]},{"I":214,"V":["NULL"]},{"I":321,"V":["0.2329"]},{"I":327,"V":["2"]},{"I":326,"V":["3"]},{"I":458,"V":["NULL"]},{"I":146,"V":["94.2115384615385"]},{"I":147,"V":["61.1944444444444"]},{"I":322,"V":["0.1646"]}]}}}
[2025-08-17 22:20:12.192] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":582,"TS":"2025-08-17T17:50:11.850","TID":1,"PID":2,"M":75,"S":48,"PLID":509284,"PLUUID":"1i1kglybnprrm3qliag8citm2","PN":"J. Casimir","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":0,"X":99.5,"Y":0.5,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":2,"V":["NULL"]},{"I":6,"V":["NULL"]},{"I":155,"V":["NULL"]},{"I":224,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["84.6"]},{"I":141,"V":["49.0"]},{"I":212,"V":["36.50269"]},{"I":213,"V":["2.013737"]},{"I":1,"V":["NULL"]}]}}}
[2025-08-17 22:20:15.566] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":637,"TS":"2025-08-17T17:50:15.544","TID":12,"PID":2,"M":75,"S":51,"PLID":493900,"PLUUID":"e32urdrdkp44zmnt6ptg0k12i","PN":"D. Yongwa","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":11.7,"Y":48.7,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["30"]},{"I":141,"V":["38.5"]},{"I":212,"V":["20.42852"]},{"I":213,"V":["5.936773"]}]}}}
[2025-08-17 22:20:20.959] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":583,"TS":"2025-08-17T17:50:16.153","TID":1,"PID":2,"M":75,"S":52,"PLID":247389,"PLUUID":"ebx4h86svfnvegspalqgxqfah","PN":"E. Owusu","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":1,"X":66,"Y":62.7,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["55.1"]},{"I":141,"V":["51.6"]},{"I":212,"V":["13.70986"]},{"I":213,"V":["3.724619"]},{"I":318,"V":["0.00036885"]}]}}}
