[2025-08-17 18:38:24.217] [OUT] {"outlet":{"OutletKeyService":{"outletid":"1hugdxmjczoe21vm8x6kz0zx82"}}}
[2025-08-17 18:38:24.935] [OUT] {"csb":{"name":"init","token":"85372212-5e58-4988-9df1-668199ec69e5","apptype":"OptaWidgetsV3","version":"3.248.1","referer":"pub.fotmob.com","topReferer":"www.fotmob.com"}}
[2025-08-17 18:38:25.673] [OUT] {"csb":{"name":"subscribe","messagetype":["POEM"],"sendLastData":true,"eventuuid":"12znl0wq9dni0y2j3xb2dsmj8"}}
[2025-08-17 19:53:39.501] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":595,"TS":"2025-08-17T15:23:39.537","TID":7,"PID":2,"M":62,"S":4,"PLID":486672,"PLUUID":"3uc9z96xvain84leorf4ls962","PN":"M. Caicedo","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":0,"X":58.9,"Y":16.3,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-17 19:53:39.701] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":401,"TS":"2025-08-17T15:23:40.16","TID":45,"PID":2,"M":62,"S":4,"PLID":244723,"PLUUID":"6dqnwhx0eglxhelidxg0dphm2","PN":"T. Mitchell","TEAMID":31,"TUUID":"1c8m2ko0wxq1asfkuykurdr0y","O":0,"X":44.6,"Y":86.7,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-17 19:53:42.913] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":596,"TS":"2025-08-17T15:23:40.914","TID":49,"PID":2,"M":62,"S":5,"PLID":624773,"PLUUID":"8ezfdv6lgv4gz8kogxvvn1rtg","PN":"Est\u00eav\u00e3o","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":62.6,"Y":15.7,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[]}}}
[2025-08-17 19:53:43.515] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":597,"TS":"2025-08-17T15:23:42.306","TID":1,"PID":2,"M":62,"S":6,"PLID":624773,"PLUUID":"8ezfdv6lgv4gz8kogxvvn1rtg","PN":"Est\u00eav\u00e3o","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":65.9,"Y":13.4,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["65.9"]},{"I":141,"V":["13.4"]},{"I":212,"V":["0"]},{"I":213,"V":["0"]},{"I":318,"V":["0.00024576"]}]}}}
[2025-08-17 19:53:44.116] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":598,"TS":"2025-08-17T15:23:43.746","TID":3,"PID":2,"M":62,"S":8,"PLID":475168,"PLUUID":"eaqqezw2ed1u0tt3zc128mr1m","PN":"Jo\u00e3o Pedro","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":0,"X":72.2,"Y":25.6,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-17 19:53:45.325] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":402,"TS":"2025-08-17T15:23:44.266","TID":7,"PID":2,"M":62,"S":8,"PLID":209036,"PLUUID":"9ipux4xiejibplsbbhqz8d5gp","PN":"M. Gu\u00e9hi","TEAMID":31,"TUUID":"1c8m2ko0wxq1asfkuykurdr0y","O":1,"X":26.9,"Y":75.8,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-17 19:53:45.881] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":403,"TS":"2025-08-17T15:23:45.616","TID":49,"PID":2,"M":62,"S":10,"PLID":209036,"PLUUID":"9ipux4xiejibplsbbhqz8d5gp","PN":"M. Gu\u00e9hi","TEAMID":31,"TUUID":"1c8m2ko0wxq1asfkuykurdr0y","O":1,"X":27.4,"Y":78,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[]}}}
[2025-08-17 19:53:47.185] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":599,"TS":"2025-08-17T15:23:47.505","TID":45,"PID":2,"M":62,"S":12,"PLID":624773,"PLUUID":"8ezfdv6lgv4gz8kogxvvn1rtg","PN":"Est\u00eav\u00e3o","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":0,"X":72,"Y":10,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-17 19:53:48.334] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":404,"TS":"2025-08-17T15:23:45.856","TID":1,"PID":2,"M":62,"S":10,"PLID":209036,"PLUUID":"9ipux4xiejibplsbbhqz8d5gp","PN":"M. Gu\u00e9hi","TEAMID":31,"TUUID":"1c8m2ko0wxq1asfkuykurdr0y","O":1,"X":27.4,"Y":78,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["30.0"]},{"I":141,"V":["88.1"]},{"I":212,"V":["7.390692"]},{"I":213,"V":["1.192451"]},{"I":318,"V":["0.00000272"]}]}}}
[2025-08-17 19:53:48.727] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":405,"TS":"2025-08-17T15:23:48.656","TID":1,"PID":2,"M":62,"S":13,"PLID":244723,"PLUUID":"6dqnwhx0eglxhelidxg0dphm2","PN":"T. Mitchell","TEAMID":31,"TUUID":"1c8m2ko0wxq1asfkuykurdr0y","O":0,"X":30.7,"Y":95,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["34.9"]},{"I":141,"V":["95.3"]},{"I":212,"V":["4.414716"]},{"I":213,"V":["0.04622555"]}]}}}
[2025-08-17 19:53:48.928] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":600,"TS":"2025-08-17T15:23:49.154","TID":74,"PID":2,"M":62,"S":13,"PLID":486672,"PLUUID":"3uc9z96xvain84leorf4ls962","PN":"M. Caicedo","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":64.6,"Y":5.3,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-17 19:53:49.554] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":601,"TS":"2025-08-17T15:23:49.858","TID":5,"PID":2,"M":62,"S":14,"PLID":486672,"PLUUID":"3uc9z96xvain84leorf4ls962","PN":"M. Caicedo","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":0,"X":65.7,"Y":-1.9,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-17 19:53:51.140] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":406,"TS":"2025-08-17T15:23:50.177","TID":5,"PID":2,"M":62,"S":14,"PLID":244723,"PLUUID":"6dqnwhx0eglxhelidxg0dphm2","PN":"T. Mitchell","TEAMID":31,"TUUID":"1c8m2ko0wxq1asfkuykurdr0y","O":1,"X":32.8,"Y":101.2,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-17 19:54:05.015] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":407,"TS":"2025-08-17T15:24:02.144","TID":1,"PID":2,"M":62,"S":26,"PLID":244723,"PLUUID":"6dqnwhx0eglxhelidxg0dphm2","PN":"T. Mitchell","TEAMID":31,"TUUID":"1c8m2ko0wxq1asfkuykurdr0y","O":1,"X":36,"Y":101.5,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":107,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["47.1"]},{"I":141,"V":["95.7"]},{"I":212,"V":["12.30423"]},{"I":213,"V":["5.956886"]},{"I":318,"V":["0.00000369"]}]}}}
[2025-08-17 19:54:05.200] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":408,"TS":"2025-08-17T15:24:05.216","TID":61,"PID":2,"M":62,"S":29,"PLID":232413,"PLUUID":"4wic6z72nwmhkheme209fcmp5","PN":"E. Eze","TEAMID":31,"TUUID":"1c8m2ko0wxq1asfkuykurdr0y","O":0,"X":47.1,"Y":95.7,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]}]}}}
[2025-08-17 19:54:05.800] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":602,"TS":"2025-08-17T15:24:06.18","TID":86,"PID":2,"M":62,"S":30,"PLID":486672,"PLUUID":"3uc9z96xvain84leorf4ls962","PN":"M. Caicedo","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":53.5,"Y":5.6,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[]}}}
[2025-08-17 19:54:05.938] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":409,"TS":"2025-08-17T15:24:06.49","TID":86,"PID":2,"M":62,"S":30,"PLID":232413,"PLUUID":"4wic6z72nwmhkheme209fcmp5","PN":"E. Eze","TEAMID":31,"TUUID":"1c8m2ko0wxq1asfkuykurdr0y","O":1,"X":47.1,"Y":95.7,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[]}}}
[2025-08-17 19:54:16.999] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":603,"TS":"2025-08-17T15:24:15.826","TID":1,"PID":2,"M":62,"S":40,"PLID":225796,"PLUUID":"dczrgxyolp7lcz413wkz7ap61","PN":"R. James","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":48.6,"Y":4.9,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":5,"V":["NULL"]},{"I":152,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["39.5"]},{"I":141,"V":["31.3"]},{"I":212,"V":["20.33648"]},{"I":213,"V":["2.059912"]},{"I":318,"V":["0.00002298"]}]}}}
[2025-08-17 19:54:19.394] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":604,"TS":"2025-08-17T15:24:17.362","TID":1,"PID":2,"M":62,"S":41,"PLID":577016,"PLUUID":"ek4oa7zejocbbgu1l2vdebitw","PN":"J. Acheampong","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":40.6,"Y":33.5,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["39.6"]},{"I":141,"V":["62.7"]},{"I":212,"V":["19.88374"]},{"I":213,"V":["1.623628"]},{"I":318,"V":["0.00002358"]}]}}}
[2025-08-17 19:54:22.229] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":605,"TS":"2025-08-17T15:24:19.602","TID":1,"PID":2,"M":62,"S":44,"PLID":180736,"PLUUID":"5e2zgfe3ltc6qbnoqdfshqsph","PN":"T. Chalobah","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":40.7,"Y":63.3,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["54.9"]},{"I":141,"V":["95.1"]},{"I":212,"V":["26.26605"]},{"I":213,"V":["0.9671443"]},{"I":318,"V":["0.00005767"]}]}}}
[2025-08-17 19:54:26.448] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":606,"TS":"2025-08-17T15:24:22.578","TID":1,"PID":2,"M":62,"S":47,"PLID":179268,"PLUUID":"7c2wnewpcf1idj6ghj6gu0wyd","PN":"Marc Cucurella","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":54.9,"Y":95.1,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["51.8"]},{"I":141,"V":["74.3"]},{"I":212,"V":["14.51371"]},{"I":213,"V":["4.486194"]},{"I":318,"V":["0.00008335"]}]}}}
[2025-08-17 19:54:29.237] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":607,"TS":"2025-08-17T15:24:26.802","TID":1,"PID":2,"M":62,"S":51,"PLID":180736,"PLUUID":"5e2zgfe3ltc6qbnoqdfshqsph","PN":"T. Chalobah","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":53.3,"Y":65,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["52.9"]},{"I":141,"V":["32.6"]},{"I":212,"V":["22.036"]},{"I":213,"V":["4.693328"]},{"I":318,"V":["0.0001532"]}]}}}
[2025-08-17 19:54:33.057] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":608,"TS":"2025-08-17T15:24:29.458","TID":1,"PID":2,"M":62,"S":53,"PLID":225796,"PLUUID":"dczrgxyolp7lcz413wkz7ap61","PN":"R. James","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":54.3,"Y":29,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["66.8"]},{"I":141,"V":["5.3"]},{"I":212,"V":["20.7844"]},{"I":213,"V":["5.395854"]},{"I":318,"V":["0.00021457"]}]}}}
[2025-08-17 19:54:36.521] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":609,"TS":"2025-08-17T15:24:33.411","TID":1,"PID":2,"M":62,"S":57,"PLID":624773,"PLUUID":"8ezfdv6lgv4gz8kogxvvn1rtg","PN":"Est\u00eav\u00e3o","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":59.5,"Y":9.7,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["52.2"]},{"I":141,"V":["29.8"]},{"I":212,"V":["15.67056"]},{"I":213,"V":["2.081893"]},{"I":318,"V":["0.00011328"]}]}}}
[2025-08-17 19:54:38.846] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":610,"TS":"2025-08-17T15:24:36.770","TID":1,"PID":2,"M":63,"S":1,"PLID":225796,"PLUUID":"dczrgxyolp7lcz413wkz7ap61","PN":"R. James","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":54.5,"Y":34.3,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["48.7"]},{"I":141,"V":["46.9"]},{"I":212,"V":["10.51184"]},{"I":213,"V":["2.188724"]},{"I":318,"V":["0.00009058"]}]}}}
[2025-08-17 19:54:40.837] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":611,"TS":"2025-08-17T15:24:39.154","TID":1,"PID":2,"M":63,"S":3,"PLID":577016,"PLUUID":"ek4oa7zejocbbgu1l2vdebitw","PN":"J. Acheampong","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":48.7,"Y":46.9,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["46"]},{"I":141,"V":["70.8"]},{"I":212,"V":["16.49742"]},{"I":213,"V":["1.743499"]},{"I":318,"V":["0.00005174"]}]}}}
[2025-08-17 19:54:44.036] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":612,"TS":"2025-08-17T15:24:41.154","TID":1,"PID":2,"M":63,"S":5,"PLID":180736,"PLUUID":"5e2zgfe3ltc6qbnoqdfshqsph","PN":"T. Chalobah","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":46.1,"Y":71,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["54.5"]},{"I":141,"V":["92.4"]},{"I":212,"V":["17.01626"]},{"I":213,"V":["1.025902"]},{"I":318,"V":["0.00005865"]}]}}}
[2025-08-17 19:54:45.893] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":613,"TS":"2025-08-17T15:24:44.339","TID":1,"PID":2,"M":63,"S":8,"PLID":247632,"PLUUID":"6psklvi66inwws7buzf16yjft","PN":"Pedro Neto","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":59.4,"Y":91.7,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":155,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["72.5"]},{"I":141,"V":["61.7"]},{"I":212,"V":["24.60406"]},{"I":213,"V":["5.305634"]},{"I":318,"V":["0.002293"]}]}}}
[2025-08-17 19:54:46.376] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":410,"TS":"2025-08-17T15:24:46.159","TID":44,"PID":2,"M":63,"S":10,"PLID":209036,"PLUUID":"9ipux4xiejibplsbbhqz8d5gp","PN":"M. Gu\u00e9hi","TEAMID":31,"TUUID":"1c8m2ko0wxq1asfkuykurdr0y","O":0,"X":23.2,"Y":28.4,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-17 19:54:46.500] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":614,"TS":"2025-08-17T15:24:46.18","TID":44,"PID":2,"M":63,"S":10,"PLID":475168,"PLUUID":"eaqqezw2ed1u0tt3zc128mr1m","PN":"Jo\u00e3o Pedro","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":72.2,"Y":63.5,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-17 19:54:49.144] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":615,"TS":"2025-08-17T15:24:46.225","TID":1,"PID":2,"M":63,"S":10,"PLID":475168,"PLUUID":"eaqqezw2ed1u0tt3zc128mr1m","PN":"Jo\u00e3o Pedro","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":72.6,"Y":64.2,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":3,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["69"]},{"I":141,"V":["76.7"]},{"I":212,"V":["9.302602"]},{"I":213,"V":["1.989239"]},{"I":318,"V":["0.00047246"]}]}}}
[2025-08-17 19:54:53.622] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":616,"TS":"2025-08-17T15:24:51.793","TID":1,"PID":2,"M":63,"S":16,"PLID":179268,"PLUUID":"7c2wnewpcf1idj6ghj6gu0wyd","PN":"Marc Cucurella","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":71.3,"Y":96.6,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["61"]},{"I":141,"V":["90.5"]},{"I":212,"V":["11.58318"]},{"I":213,"V":["3.507831"]},{"I":318,"V":["0.00014717"]}]}}}
[2025-08-17 19:54:59.251] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":617,"TS":"2025-08-17T15:24:53.890","TID":1,"PID":2,"M":63,"S":18,"PLID":180736,"PLUUID":"5e2zgfe3ltc6qbnoqdfshqsph","PN":"T. Chalobah","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":61.7,"Y":85.1,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["54.7"]},{"I":141,"V":["67.2"]},{"I":212,"V":["14.219"]},{"I":213,"V":["4.169147"]},{"I":318,"V":["0.00017597"]}]}}}
[2025-08-17 19:55:02.237] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":618,"TS":"2025-08-17T15:24:59.506","TID":1,"PID":2,"M":63,"S":24,"PLID":577016,"PLUUID":"ek4oa7zejocbbgu1l2vdebitw","PN":"J. Acheampong","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":51.2,"Y":67.1,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["47.3"]},{"I":141,"V":["93.6"]},{"I":212,"V":["18.47943"]},{"I":213,"V":["1.794249"]},{"I":318,"V":["0.00003131"]}]}}}
[2025-08-17 19:55:03.526] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":619,"TS":"2025-08-17T15:25:02.593","TID":1,"PID":2,"M":63,"S":27,"PLID":180736,"PLUUID":"5e2zgfe3ltc6qbnoqdfshqsph","PN":"T. Chalobah","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":47.3,"Y":93.2,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["59.6"]},{"I":141,"V":["96.3"]},{"I":212,"V":["13.0859"]},{"I":213,"V":["0.1617943"]},{"I":318,"V":["0.00006655"]}]}}}
[2025-08-17 19:55:04.721] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":620,"TS":"2025-08-17T15:25:03.874","TID":1,"PID":2,"M":63,"S":28,"PLID":179268,"PLUUID":"7c2wnewpcf1idj6ghj6gu0wyd","PN":"Marc Cucurella","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":59.6,"Y":96.3,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["56.3"]},{"I":141,"V":["82.1"]},{"I":212,"V":["10.25888"]},{"I":213,"V":["4.367857"]},{"I":318,"V":["0.00010682"]}]}}}
[2025-08-17 19:55:06.591] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":621,"TS":"2025-08-17T15:25:04.977","TID":1,"PID":2,"M":63,"S":29,"PLID":486672,"PLUUID":"3uc9z96xvain84leorf4ls962","PN":"M. Caicedo","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":56.3,"Y":82.1,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["45"]},{"I":141,"V":["93.6"]},{"I":212,"V":["14.21023"]},{"I":213,"V":["2.55886"]},{"I":318,"V":["0.00002345"]}]}}}
[2025-08-17 19:55:12.615] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":622,"TS":"2025-08-17T15:25:06.945","TID":1,"PID":2,"M":63,"S":31,"PLID":180736,"PLUUID":"5e2zgfe3ltc6qbnoqdfshqsph","PN":"T. Chalobah","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":44,"Y":87.2,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["43.9"]},{"I":141,"V":["49.6"]},{"I":212,"V":["25.56822"]},{"I":213,"V":["4.708282"]},{"I":318,"V":["0.00004635"]}]}}}
