[2025-08-16 14:35:49.601] [OUT] {"outlet":{"OutletKeyService":{"outletid":"1hugdxmjczoe21vm8x6kz0zx82"}}}
[2025-08-16 14:35:50.394] [OUT] {"csb":{"name":"init","token":"85372212-5e58-4988-9df1-668199ec69e5","apptype":"OptaWidgetsV3","version":"3.248.1","referer":"pub.fotmob.com","topReferer":"www.fotmob.com"}}
[2025-08-16 14:35:51.157] [OUT] {"csb":{"name":"subscribe","messagetype":["POEM"],"sendLastData":true,"eventuuid":"6ncygvluu6ppschsugz9odnv8"}}
[2025-08-16 15:20:56.472] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":339,"TS":"2025-08-16T10:49:51.785","TID":1,"PID":1,"M":46,"S":23,"PLID":619710,"PLUUID":"6q6m86e4vt46tk3bzgfvaq904","PN":"M. Shigemi","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":57.3,"Y":20.9,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["73.6"]},{"I":141,"V":["6.2"]},{"I":212,"V":["19.82027"]},{"I":213,"V":["5.754577"]},{"I":318,"V":["0.00047922"]}]}}}
[2025-08-16 15:21:05.444] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":485,"TS":"2025-08-16T10:51:04.553","TID":1,"PID":1,"M":47,"S":35,"PLID":530015,"PLUUID":"8i7aw5yhze1xiw2d2g5wax91w","PN":"T. Hayakawa","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":4.9,"Y":56.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":124,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["59.8"]},{"I":141,"V":["76.4"]},{"I":212,"V":["59.18107"]},{"I":213,"V":["0.2283351"]},{"I":1,"V":["NULL"]},{"I":318,"V":["0.00009607"]},{"I":74,"V":["NULL"]}]}}}
[2025-08-16 15:21:05.748] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":486,"TS":"2025-08-16T10:51:06.94","TID":44,"PID":1,"M":47,"S":37,"PLID":213788,"PLUUID":"51xel26o3uzvjdbcywcunmu3t","PN":"Y. Suzuki","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":60.3,"Y":76.9,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-16 15:21:06.837] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":340,"TS":"2025-08-16T10:51:06.705","TID":44,"PID":1,"M":47,"S":38,"PLID":462357,"PLUUID":"3cen673039ickz8g3q4ryqvze","PN":"T. Kamijima","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":36.8,"Y":22.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-16 15:21:08.083] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":341,"TS":"2025-08-16T10:51:07.315","TID":1,"PID":1,"M":47,"S":38,"PLID":462357,"PLUUID":"3cen673039ickz8g3q4ryqvze","PN":"T. Kamijima","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":36.1,"Y":22.2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":3,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["40"]},{"I":141,"V":["6.5"]},{"I":212,"V":["11.43442"]},{"I":213,"V":["5.078652"]},{"I":318,"V":["0.00000755"]}]}}}
[2025-08-16 15:21:09.465] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":342,"TS":"2025-08-16T10:51:08.739","TID":1,"PID":1,"M":47,"S":40,"PLID":502378,"PLUUID":"74nsqkyskico0dzgtxjheka5m","PN":"K. Konno","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":0,"X":40,"Y":6.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":157,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["49"]},{"I":141,"V":["28.2"]},{"I":212,"V":["17.52262"]},{"I":213,"V":["1.001187"]},{"I":1,"V":["NULL"]}]}}}
[2025-08-16 15:21:10.658] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":487,"TS":"2025-08-16T10:51:10.501","TID":1,"PID":1,"M":47,"S":41,"PLID":173476,"PLUUID":"5u3nf7qbreypvi8rut8n8smhh","PN":"K. Misao","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":0,"X":50.5,"Y":78.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":3,"V":["NULL"]},{"I":56,"V":["Left"]},{"I":140,"V":["53.9"]},{"I":141,"V":["86.0"]},{"I":212,"V":["6.114425"]},{"I":213,"V":["0.9473148"]}]}}}
[2025-08-16 15:21:11.997] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":343,"TS":"2025-08-16T10:51:12.434","TID":3,"PID":1,"M":47,"S":43,"PLID":502378,"PLUUID":"74nsqkyskico0dzgtxjheka5m","PN":"K. Konno","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":0,"X":42.5,"Y":19.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-16 15:21:12.267] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":488,"TS":"2025-08-16T10:51:12.452","TID":7,"PID":1,"M":47,"S":43,"PLID":216504,"PLUUID":"3yolt0tc40fjqupa2ea4epka1","PN":"R. Ogawa","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":0,"X":53.2,"Y":85.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Left"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-16 15:21:13.638] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":328,"TS":"2025-08-16T10:49:52.777","TID":43,"PID":1,"M":46,"S":24,"PLID":619710,"PLUUID":"6q6m86e4vt46tk3bzgfvaq904","PN":"M. Shigemi","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":73.0999984741211,"Y":21.8999996185303,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["80.1"]},{"I":141,"V":["7"]},{"I":212,"V":["12.51719"]},{"I":213,"V":["5.339975"]},{"I":318,"V":["0.0009566"]},{"I":142,"V":[null]},{"I":144,"V":["1"]}]}}}
[2025-08-16 15:21:14.050] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":344,"TS":"2025-08-16T10:51:14.659","TID":49,"PID":1,"M":47,"S":46,"PLID":462359,"PLUUID":"8shr0ghxn6d8uoiiideh3rmne","PN":"S. Nago","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":43,"Y":20.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[]}}}
[2025-08-16 15:21:15.321] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":489,"TS":"2025-08-16T10:51:14.23","TID":61,"PID":1,"M":47,"S":45,"PLID":173476,"PLUUID":"5u3nf7qbreypvi8rut8n8smhh","PN":"K. Misao","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":0,"X":48.3,"Y":78.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]}]}}}
[2025-08-16 15:21:18.062] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":345,"TS":"2025-08-16T10:51:14.865","TID":1,"PID":1,"M":47,"S":46,"PLID":462359,"PLUUID":"8shr0ghxn6d8uoiiideh3rmne","PN":"S. Nago","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":0,"X":43,"Y":20.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":155,"V":["NULL"]},{"I":56,"V":["Right"]},{"I":140,"V":["87.3"]},{"I":141,"V":["6.1"]},{"I":212,"V":["47.5627"]},{"I":213,"V":["6.072904"]},{"I":1,"V":["NULL"]}]}}}
[2025-08-16 15:21:19.155] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":490,"TS":"2025-08-16T10:51:19.74","TID":12,"PID":1,"M":47,"S":50,"PLID":477590,"PLUUID":"1aibcbtl21102upaj529kf8tm","PN":"Kim Tae-Hyeon","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":12.9,"Y":95.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["12.9"]},{"I":141,"V":["95.3"]},{"I":212,"V":["0"]},{"I":213,"V":["3.141593"]}]}}}
[2025-08-16 15:21:19.352] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":346,"TS":"2025-08-16T10:51:19.377","TID":5,"PID":1,"M":47,"S":50,"PLID":462359,"PLUUID":"8shr0ghxn6d8uoiiideh3rmne","PN":"S. Nago","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":86.7,"Y":-1.9,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-16 15:21:19.552] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":491,"TS":"2025-08-16T10:51:19.795","TID":5,"PID":1,"M":47,"S":51,"PLID":477590,"PLUUID":"1aibcbtl21102upaj529kf8tm","PN":"Kim Tae-Hyeon","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":0,"X":14.1,"Y":102,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-16 15:21:29.885] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":347,"TS":"2025-08-16T10:51:28.753","TID":1,"PID":1,"M":48,"S":0,"PLID":530974,"PLUUID":"76l36yrzqri48jtz5idaxjyzt","PN":"Y. Maejima","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":85.6,"Y":-1.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":107,"V":["NULL"]},{"I":56,"V":["Right"]},{"I":140,"V":["84.8"]},{"I":141,"V":["10.6"]},{"I":212,"V":["8.000221"]},{"I":213,"V":["1.675987"]},{"I":318,"V":["0.00025399"]}]}}}
[2025-08-16 15:21:31.437] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":348,"TS":"2025-08-16T10:51:30.545","TID":1,"PID":1,"M":48,"S":1,"PLID":619710,"PLUUID":"6q6m86e4vt46tk3bzgfvaq904","PN":"M. Shigemi","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":84.8,"Y":10.6,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["84.8"]},{"I":141,"V":["3.5"]},{"I":212,"V":["4.828"]},{"I":213,"V":["4.712389"]},{"I":318,"V":["0.00074232"]}]}}}
[2025-08-16 15:21:31.707] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":349,"TS":"2025-08-16T10:51:32.98","TID":61,"PID":1,"M":48,"S":3,"PLID":530974,"PLUUID":"76l36yrzqri48jtz5idaxjyzt","PN":"Y. Maejima","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":0,"X":84.8,"Y":3.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Right"]}]}}}
[2025-08-16 15:21:32.126] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":350,"TS":"2025-08-16T10:51:32.721","TID":5,"PID":1,"M":48,"S":4,"PLID":530974,"PLUUID":"76l36yrzqri48jtz5idaxjyzt","PN":"Y. Maejima","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":0,"X":84.5,"Y":-0.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-16 15:21:32.326] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":492,"TS":"2025-08-16T10:51:32.492","TID":5,"PID":1,"M":48,"S":3,"PLID":477590,"PLUUID":"1aibcbtl21102upaj529kf8tm","PN":"Kim Tae-Hyeon","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":14.1,"Y":102,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-16 15:21:35.311] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":493,"TS":"2025-08-16T10:51:35.917","TID":30,"PID":1,"M":48,"S":7,"PLID":0,"PLUUID":"cpt6ceb7qqlmp3eaoz881oueh","PN":"T. Oniki","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":0,"X":100,"Y":100,"STAT":{"CPID":1,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"PEND":1,"Q":[{"I":57,"V":["0"]}]}}}
[2025-08-16 15:21:35.511] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":351,"TS":"2025-08-16T10:51:36.27","TID":30,"PID":1,"M":48,"S":7,"PLID":0,"PLUUID":"f0aq2awrfzqgcgv2aj6zolfbp","PN":"Kim Myung Hwi","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":0,"X":0,"Y":0,"STAT":{"CPID":1,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"PEND":1,"Q":[{"I":57,"V":["0"]}]}}}
[2025-08-16 15:21:35.711] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":351,"TS":"2025-08-16T10:51:35.917","TID":30,"PID":1,"M":48,"S":7,"PLID":0,"PLUUID":"f0aq2awrfzqgcgv2aj6zolfbp","PN":"Kim Myung Hwi","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":0,"X":0,"Y":0,"STAT":{"CPID":1,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"PEND":1,"Q":[{"I":57,"V":["0"]}]}}}
[2025-08-16 15:21:49.921] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":475,"TS":"2025-08-16T10:49:58.141","TID":43,"PID":1,"M":46,"S":29,"PLID":173476,"PLUUID":"5u3nf7qbreypvi8rut8n8smhh","PN":"K. Misao","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":11.8,"Y":83.8,"STAT":{"CPID":1,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"PEND":1,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":[null]},{"I":142,"V":[null]},{"I":144,"V":["7"]}]}}}
[2025-08-16 15:23:54.726] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":411,"TS":"2025-08-16T10:46:02.860","TID":15,"PID":1,"M":42,"S":34,"PLID":158213,"PLUUID":"64orrvhh1or23zgu10vvwgted","PN":"G. Shibasaki","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":85.8,"Y":53.4,"STAT":{"CPID":1,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"PEND":1,"Q":[{"I":233,"V":["313"]},{"I":372,"V":["3cwlexa9xvn4jmo8f3gqdo9de"]},{"I":22,"V":["NULL"]},{"I":72,"V":["NULL"]},{"I":17,"V":["NULL"]},{"I":78,"V":["NULL"]},{"I":29,"V":["NULL"]},{"I":154,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":55,"V":["410"]},{"I":368,"V":["241276jg528w654e3ixzgexps"]},{"I":102,"V":["49.8"]},{"I":103,"V":["19"]},{"I":321,"V":["0.0765"]},{"I":327,"V":["2"]},{"I":326,"V":["3"]},{"I":82,"V":["NULL"]},{"I":146,"V":["86.9"]},{"I":147,"V":["53.3"]},{"I":230,"V":["1.39130434782609"]},{"I":231,"V":["51.0833333333333"]}]}}}
[2025-08-16 15:24:03.891] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":411,"TS":"2025-08-16T10:46:02.860","TID":15,"PID":1,"M":42,"S":34,"PLID":158213,"PLUUID":"64orrvhh1or23zgu10vvwgted","PN":"G. Shibasaki","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":85.8,"Y":53.4,"STAT":{"CPID":1,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"PEND":1,"Q":[{"I":233,"V":["313"]},{"I":372,"V":["3cwlexa9xvn4jmo8f3gqdo9de"]},{"I":22,"V":["NULL"]},{"I":72,"V":["NULL"]},{"I":17,"V":["NULL"]},{"I":78,"V":["NULL"]},{"I":29,"V":["NULL"]},{"I":154,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":55,"V":["410"]},{"I":368,"V":["241276jg528w654e3ixzgexps"]},{"I":102,"V":["49.8"]},{"I":103,"V":["19"]},{"I":321,"V":["0.0715"]},{"I":327,"V":["2"]},{"I":326,"V":["3"]},{"I":82,"V":["NULL"]},{"I":146,"V":["86.9"]},{"I":147,"V":["53.3"]},{"I":230,"V":["1.39130434782609"]},{"I":231,"V":["51.0833333333333"]}]}}}
[2025-08-16 15:24:24.305] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":411,"TS":"2025-08-16T10:46:01.860","TID":15,"PID":1,"M":42,"S":33,"PLID":158213,"PLUUID":"64orrvhh1or23zgu10vvwgted","PN":"G. Shibasaki","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":85.8,"Y":53.4,"STAT":{"CPID":1,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"PEND":1,"Q":[{"I":233,"V":["313"]},{"I":372,"V":["3cwlexa9xvn4jmo8f3gqdo9de"]},{"I":22,"V":["NULL"]},{"I":72,"V":["NULL"]},{"I":17,"V":["NULL"]},{"I":78,"V":["NULL"]},{"I":29,"V":["NULL"]},{"I":154,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":55,"V":["410"]},{"I":368,"V":["241276jg528w654e3ixzgexps"]},{"I":102,"V":["49.8"]},{"I":103,"V":["19"]},{"I":321,"V":["0.0715"]},{"I":327,"V":["2"]},{"I":326,"V":["3"]},{"I":82,"V":["NULL"]},{"I":146,"V":["86.9"]},{"I":147,"V":["53.3"]},{"I":230,"V":["1.39130434782609"]},{"I":231,"V":["51.0833333333333"]}]}}}
[2025-08-16 15:24:24.781] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":313,"TS":"2025-08-16T10:46:01.960","TID":10,"PID":1,"M":42,"S":33,"PLID":462357,"PLUUID":"3cen673039ickz8g3q4ryqvze","PN":"T. Kamijima","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":13.1,"Y":46.8,"STAT":{"CPID":1,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"PEND":1,"Q":[{"I":94,"V":["NULL"]},{"I":233,"V":["411"]},{"I":372,"V":["7gwv8gmsrgfaoxjby42r3tw05"]},{"I":56,"V":["Back"]}]}}}
[2025-08-16 15:37:18.811] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":352,"TS":"2025-08-16T11:07:19.221","TID":32,"PID":2,"M":45,"S":0,"PLID":0,"PLUUID":"f0aq2awrfzqgcgv2aj6zolfbp","PN":"Kim Myung Hwi","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":0,"X":100,"Y":100,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":127,"V":["Right to Left"]}]}}}
[2025-08-16 15:37:19.030] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":496,"TS":"2025-08-16T11:07:19.221","TID":32,"PID":2,"M":45,"S":0,"PLID":0,"PLUUID":"cpt6ceb7qqlmp3eaoz881oueh","PN":"T. Oniki","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":0,"X":0,"Y":0,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":127,"V":["Left to Right"]}]}}}
[2025-08-16 15:37:22.360] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":497,"TS":"2025-08-16T11:07:19.222","TID":1,"PID":2,"M":45,"S":0,"PLID":213788,"PLUUID":"51xel26o3uzvjdbcywcunmu3t","PN":"Y. Suzuki","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":49.9,"Y":50.1,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["31.6"]},{"I":141,"V":["52.7"]},{"I":212,"V":["19.29617"]},{"I":213,"V":["3.049839"]},{"I":279,"V":["S"]},{"I":318,"V":["0.00001501"]}]}}}
[2025-08-16 15:37:25.465] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":353,"TS":"2025-08-16T11:07:25.972","TID":44,"PID":2,"M":45,"S":6,"PLID":567584,"PLUUID":"7wsv4h6o1ps1vxxvs6dnt6az8","PN":"T. Ando","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":0,"X":29.9,"Y":78.7,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-16 15:37:26.513] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":498,"TS":"2025-08-16T11:07:22.953","TID":1,"PID":2,"M":45,"S":3,"PLID":477590,"PLUUID":"1aibcbtl21102upaj529kf8tm","PN":"Kim Tae-Hyeon","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":31.6,"Y":53.4,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":157,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["70.4"]},{"I":141,"V":["21.9"]},{"I":212,"V":["46.02786"]},{"I":213,"V":["5.799132"]},{"I":1,"V":["NULL"]},{"I":318,"V":["0.00095621"]}]}}}
[2025-08-16 15:37:26.827] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":499,"TS":"2025-08-16T11:07:26.981","TID":44,"PID":2,"M":45,"S":7,"PLID":173476,"PLUUID":"5u3nf7qbreypvi8rut8n8smhh","PN":"K. Misao","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":70.4,"Y":21.6,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-16 15:37:27.103] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":500,"TS":"2025-08-16T11:07:27.460","TID":61,"PID":2,"M":45,"S":8,"PLID":173476,"PLUUID":"5u3nf7qbreypvi8rut8n8smhh","PN":"K. Misao","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":0,"X":70.4,"Y":21.6,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]}]}}}
[2025-08-16 15:37:28.113] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":354,"TS":"2025-08-16T11:07:28.549","TID":5,"PID":2,"M":45,"S":9,"PLID":567584,"PLUUID":"7wsv4h6o1ps1vxxvs6dnt6az8","PN":"T. Ando","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":19.4,"Y":100.8,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-16 15:37:28.847] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":501,"TS":"2025-08-16T11:07:29.400","TID":5,"PID":2,"M":45,"S":10,"PLID":173476,"PLUUID":"5u3nf7qbreypvi8rut8n8smhh","PN":"K. Misao","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":0,"X":86.8,"Y":-1.6,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-16 15:37:49.993] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":355,"TS":"2025-08-16T11:07:45.892","TID":1,"PID":2,"M":45,"S":26,"PLID":567584,"PLUUID":"7wsv4h6o1ps1vxxvs6dnt6az8","PN":"T. Ando","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":0,"X":22.3,"Y":101.7,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":107,"V":["NULL"]},{"I":56,"V":["Left"]},{"I":140,"V":["58.8"]},{"I":141,"V":["90.6"]},{"I":212,"V":["39.06121"]},{"I":213,"V":["6.088727"]},{"I":1,"V":["NULL"]}]}}}
