[2025-08-17 18:43:32.400] [OUT] {"outlet":{"OutletKeyService":{"outletid":"1hugdxmjczoe21vm8x6kz0zx82"}}}
[2025-08-17 18:43:33.120] [OUT] {"csb":{"name":"init","token":"85372212-5e58-4988-9df1-668199ec69e5","apptype":"OptaWidgetsV3","version":"3.248.1","referer":"pub.fotmob.com","topReferer":"www.fotmob.com"}}
[2025-08-17 18:43:33.837] [OUT] {"csb":{"name":"subscribe","messagetype":["POEM"],"sendLastData":true,"eventuuid":"74zpn9q4fwxv9jgn3a7ijslck"}}
[2025-08-17 19:52:28.591] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":523,"TS":"2025-08-17T15:22:28.224","TID":1,"PID":2,"M":60,"S":21,"PLID":44346,"PLUUID":"5awkzgwwh48prwgvxwewuc5hx","PN":"O. Giroud","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":0,"X":84.2,"Y":60.5,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["80.4"]},{"I":141,"V":["58.9"]},{"I":212,"V":["4.135679"]},{"I":213,"V":["3.407802"]}]}}}
[2025-08-17 19:52:35.038] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":524,"TS":"2025-08-17T15:22:32.512","TID":1,"PID":2,"M":60,"S":25,"PLID":484842,"PLUUID":"9t0jh9kfw1225c8hoj0pu8cbu","PN":"H. Haraldsson","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":76.9,"Y":84.3,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["70.4"]},{"I":141,"V":["65.2"]},{"I":212,"V":["14.67204"]},{"I":213,"V":["4.228562"]},{"I":318,"V":["0.00234714"]}]}}}
[2025-08-17 19:52:36.538] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":525,"TS":"2025-08-17T15:22:35.344","TID":1,"PID":2,"M":60,"S":28,"PLID":586855,"PLUUID":"9ov7tj31hixo7xp0tfffuhpn8","PN":"N. Mukau","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":70.1,"Y":61.4,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["72.9"]},{"I":141,"V":["43.7"]},{"I":212,"V":["12.38987"]},{"I":213,"V":["4.951965"]},{"I":318,"V":["0.00468606"]}]}}}
[2025-08-17 19:52:37.971] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":526,"TS":"2025-08-17T15:22:36.928","TID":1,"PID":2,"M":60,"S":30,"PLID":449991,"PLUUID":"5ikeslw81x2em97k79crmhh0q","PN":"F\u00e9lix Correia","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":0,"X":73.7,"Y":43.2,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["86.4"]},{"I":141,"V":["49.4"]},{"I":212,"V":["13.9856"]},{"I":213,"V":["0.3062162"]}]}}}
[2025-08-17 19:52:43.834] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":536,"TS":"2025-08-17T15:22:39.987","TID":12,"PID":2,"M":60,"S":33,"PLID":162316,"PLUUID":"7xd54eb65lg7zldvnyd58bq39","PN":"B. Chardonnet","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":15.6,"Y":52.4,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["15.6"]},{"I":141,"V":["98.3"]},{"I":212,"V":["31.212"]},{"I":213,"V":["1.570796"]}]}}}
[2025-08-17 19:52:44.035] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":527,"TS":"2025-08-17T15:22:44.384","TID":45,"PID":2,"M":60,"S":37,"PLID":586855,"PLUUID":"9ov7tj31hixo7xp0tfffuhpn8","PN":"N. Mukau","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":0,"X":87.6,"Y":7.5,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-17 19:52:44.054] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":537,"TS":"2025-08-17T15:22:44.236","TID":49,"PID":2,"M":60,"S":37,"PLID":430510,"PLUUID":"bj37ny1s1gbbe4wrgyz1wag9h","PN":"Mama Bald\u00e9","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":15.6,"Y":98.4,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":1,"Q":[]}}}
[2025-08-17 19:52:48.645] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":538,"TS":"2025-08-17T15:22:46.451","TID":1,"PID":2,"M":60,"S":39,"PLID":430510,"PLUUID":"bj37ny1s1gbbe4wrgyz1wag9h","PN":"Mama Bald\u00e9","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":1.4,"Y":96.2,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["6.0"]},{"I":141,"V":["75.6"]},{"I":212,"V":["14.81732"]},{"I":213,"V":["5.044426"]},{"I":318,"V":["0.00000018"]}]}}}
[2025-08-17 19:52:49.036] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":528,"TS":"2025-08-17T15:22:49.504","TID":49,"PID":2,"M":60,"S":42,"PLID":55948,"PLUUID":"31sljkjull0n7082fed26stzp","PN":"B. Andr\u00e9","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":70.7,"Y":20.2,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[]}}}
[2025-08-17 19:52:49.464] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":539,"TS":"2025-08-17T15:22:49.50","TID":1,"PID":2,"M":60,"S":42,"PLID":544830,"PLUUID":"boeam163ur1t3ifq01px99xwp","PN":"J. Le Cardinal","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":0,"X":7.8,"Y":77.6,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["28.3"]},{"I":141,"V":["79.5"]},{"I":212,"V":["21.56374"]},{"I":213,"V":["0.0599513"]}]}}}
[2025-08-17 19:52:49.683] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":529,"TS":"2025-08-17T15:22:49.999","TID":1,"PID":2,"M":60,"S":43,"PLID":55948,"PLUUID":"31sljkjull0n7082fed26stzp","PN":"B. Andr\u00e9","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":70.1,"Y":20.1,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["70.1"]},{"I":141,"V":["20.1"]},{"I":212,"V":["0"]},{"I":213,"V":["0"]},{"I":318,"V":["0.00080157"]}]}}}
[2025-08-17 19:52:52.642] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":530,"TS":"2025-08-17T15:22:51.712","TID":1,"PID":2,"M":60,"S":44,"PLID":449991,"PLUUID":"5ikeslw81x2em97k79crmhh0q","PN":"F\u00e9lix Correia","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":77.2,"Y":5.8,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["77.7"]},{"I":141,"V":["20.7"]},{"I":212,"V":["10.14559"]},{"I":213,"V":["1.519027"]},{"I":318,"V":["0.00196072"]}]}}}
[2025-08-17 19:52:56.280] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":531,"TS":"2025-08-17T15:22:53.55","TID":1,"PID":2,"M":60,"S":46,"PLID":55948,"PLUUID":"31sljkjull0n7082fed26stzp","PN":"B. Andr\u00e9","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":77.7,"Y":20.7,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["87.3"]},{"I":141,"V":["25.8"]},{"I":212,"V":["10.6599"]},{"I":213,"V":["0.3313622"]},{"I":318,"V":["0.0083658"]}]}}}
[2025-08-17 19:52:56.475] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":532,"TS":"2025-08-17T15:22:56.129","TID":39,"PID":2,"M":60,"S":49,"PLID":586855,"PLUUID":"9ov7tj31hixo7xp0tfffuhpn8","PN":"N. Mukau","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":92.2,"Y":28.4,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[{"I":22,"V":["NULL"]},{"I":63,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":327,"V":["2"]},{"I":326,"V":["2"]},{"I":250,"V":["NULL"]}]}}}
[2025-08-17 19:52:57.869] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":540,"TS":"2025-08-17T15:22:58.164","TID":10,"PID":2,"M":60,"S":51,"PLID":544830,"PLUUID":"boeam163ur1t3ifq01px99xwp","PN":"J. Le Cardinal","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":7.5,"Y":66.8,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":1,"Q":[{"I":94,"V":["NULL"]},{"I":56,"V":["Back"]}]}}}
[2025-08-17 19:52:58.678] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":532,"TS":"2025-08-17T15:22:56.129","TID":15,"PID":2,"M":60,"S":49,"PLID":586855,"PLUUID":"9ov7tj31hixo7xp0tfffuhpn8","PN":"N. Mukau","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":92.2,"Y":28.4,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[{"I":22,"V":["NULL"]},{"I":20,"V":["NULL"]},{"I":63,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":321,"V":["0.0463"]},{"I":327,"V":["2"]},{"I":326,"V":["2"]},{"I":82,"V":["NULL"]}]}}}
[2025-08-17 19:52:59.071] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":541,"TS":"2025-08-17T15:22:59.427","TID":52,"PID":2,"M":60,"S":52,"PLID":228539,"PLUUID":"d5ecnjd6h89iepxrvrlfn97ft","PN":"R. Majecki","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":0,"X":4.4,"Y":56,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":1,"Q":[]}}}
[2025-08-17 19:53:03.884] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":532,"TS":"2025-08-17T15:22:56.129","TID":15,"PID":2,"M":60,"S":49,"PLID":586855,"PLUUID":"9ov7tj31hixo7xp0tfffuhpn8","PN":"N. Mukau","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":92.2,"Y":28.4,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[{"I":22,"V":["NULL"]},{"I":20,"V":["NULL"]},{"I":63,"V":["NULL"]},{"I":78,"V":["NULL"]},{"I":29,"V":["NULL"]},{"I":154,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":55,"V":["531"]},{"I":368,"V":["f5ito9d0l0j7q0e201fjsm769"]},{"I":102,"V":["48.9164196799052"]},{"I":103,"V":["19"]},{"I":321,"V":["0.0509"]},{"I":327,"V":["2"]},{"I":326,"V":["2"]},{"I":82,"V":["NULL"]},{"I":146,"V":["93.8221153846154"]},{"I":147,"V":["32.6666666666667"]},{"I":230,"V":["99.1442307692308"]},{"I":231,"V":["46.2083333333333"]}]}}}
[2025-08-17 19:53:04.114] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":532,"TS":"2025-08-17T15:22:56.129","TID":15,"PID":2,"M":60,"S":49,"PLID":586855,"PLUUID":"9ov7tj31hixo7xp0tfffuhpn8","PN":"N. Mukau","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":92.2,"Y":28.4,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[{"I":233,"V":["540"]},{"I":372,"V":["5liyfz3cnhvu5nmu86qknt3pb"]},{"I":22,"V":["NULL"]},{"I":20,"V":["NULL"]},{"I":63,"V":["NULL"]},{"I":78,"V":["NULL"]},{"I":29,"V":["NULL"]},{"I":154,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":55,"V":["531"]},{"I":368,"V":["f5ito9d0l0j7q0e201fjsm769"]},{"I":102,"V":["48.9164196799052"]},{"I":103,"V":["19"]},{"I":321,"V":["0.0509"]},{"I":327,"V":["2"]},{"I":326,"V":["2"]},{"I":82,"V":["NULL"]},{"I":146,"V":["93.8221153846154"]},{"I":147,"V":["32.6666666666667"]},{"I":230,"V":["99.1442307692308"]},{"I":231,"V":["46.2083333333333"]}]}}}
[2025-08-17 19:53:04.478] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":540,"TS":"2025-08-17T15:22:56.229","TID":10,"PID":2,"M":60,"S":49,"PLID":544830,"PLUUID":"boeam163ur1t3ifq01px99xwp","PN":"J. Le Cardinal","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":6.2,"Y":67.3,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":1,"Q":[{"I":94,"V":["NULL"]},{"I":233,"V":["532"]},{"I":372,"V":["7obkda0kudvaz6okg0rmfuqv3"]},{"I":56,"V":["Back"]}]}}}
[2025-08-17 19:53:04.696] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":542,"TS":"2025-08-17T15:23:04.186","TID":1,"PID":2,"M":60,"S":57,"PLID":228539,"PLUUID":"d5ecnjd6h89iepxrvrlfn97ft","PN":"R. Majecki","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":14.9,"Y":50.6,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":1,"Q":[{"I":123,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["36.4"]},{"I":141,"V":["22.4"]},{"I":212,"V":["29.62009"]},{"I":213,"V":["5.579019"]},{"I":318,"V":["0.00001078"]}]}}}
[2025-08-17 19:53:09.691] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":543,"TS":"2025-08-17T15:23:06.914","TID":1,"PID":2,"M":61,"S":0,"PLID":92527,"PLUUID":"ef2n7d6rysar49toiz2k3obth","PN":"K. Lala","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":38.1,"Y":17.2,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["46.6"]},{"I":141,"V":["0.8"]},{"I":212,"V":["14.28365"]},{"I":213,"V":["5.387316"]},{"I":318,"V":["0.00001868"]}]}}}
[2025-08-17 19:53:12.701] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":544,"TS":"2025-08-17T15:23:10.59","TID":1,"PID":2,"M":61,"S":3,"PLID":219873,"PLUUID":"32bc16sg6h58ajxigp7nl1ryt","PN":"R. Del Castillo","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":0,"X":41.2,"Y":17.6,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":1,"Q":[{"I":155,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["79.5"]},{"I":141,"V":["27.8"]},{"I":212,"V":["40.80875"]},{"I":213,"V":["0.1707927"]},{"I":1,"V":["NULL"]}]}}}
[2025-08-17 19:53:16.465] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":533,"TS":"2025-08-17T15:23:13.856","TID":12,"PID":2,"M":61,"S":7,"PLID":538078,"PLUUID":"a5jrqzijth7e3uxl4phi83sdm","PN":"N. Ngoy","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":18.9,"Y":73.4,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["18.6"]},{"I":141,"V":["94.9"]},{"I":212,"V":["14.62339"]},{"I":213,"V":["1.592339"]}]}}}
[2025-08-17 19:53:17.487] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":545,"TS":"2025-08-17T15:23:16.162","TID":1,"PID":2,"M":61,"S":9,"PLID":168539,"PLUUID":"am0pcyvtaws1i69jt09dgnsnp","PN":"L. Ajorque","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":0,"X":76.9,"Y":2.9,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["70.0"]},{"I":141,"V":["22.6"]},{"I":212,"V":["15.22967"]},{"I":213,"V":["2.066574"]}]}}}
[2025-08-17 19:53:17.883] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":534,"TS":"2025-08-17T15:23:18.224","TID":8,"PID":2,"M":61,"S":11,"PLID":55948,"PLUUID":"31sljkjull0n7082fed26stzp","PN":"B. Andr\u00e9","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":26,"Y":83.5,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]}]}}}
[2025-08-17 19:53:26.157] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":535,"TS":"2025-08-17T15:23:25.375","TID":1,"PID":2,"M":61,"S":18,"PLID":586855,"PLUUID":"9ov7tj31hixo7xp0tfffuhpn8","PN":"N. Mukau","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":26.4,"Y":43.5,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["30.2"]},{"I":141,"V":["27.5"]},{"I":212,"V":["11.58855"]},{"I":213,"V":["5.063888"]},{"I":318,"V":["0.00000544"]}]}}}
[2025-08-17 19:53:26.525] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":536,"TS":"2025-08-17T15:23:26.545","TID":49,"PID":2,"M":61,"S":19,"PLID":449991,"PLUUID":"5ikeslw81x2em97k79crmhh0q","PN":"F\u00e9lix Correia","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":30.2,"Y":27.5,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[]}}}
[2025-08-17 19:53:27.140] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":546,"TS":"2025-08-17T15:23:25.108","TID":1,"PID":2,"M":61,"S":18,"PLID":219873,"PLUUID":"32bc16sg6h58ajxigp7nl1ryt","PN":"R. Del Castillo","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":67.2,"Y":43.7,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["75.1"]},{"I":141,"V":["60.2"]},{"I":212,"V":["13.95333"]},{"I":213,"V":["0.9341754"]},{"I":318,"V":["0.00572283"]}]}}}
[2025-08-17 19:53:27.338] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":547,"TS":"2025-08-17T15:23:27.426","TID":61,"PID":2,"M":61,"S":20,"PLID":430510,"PLUUID":"bj37ny1s1gbbe4wrgyz1wag9h","PN":"Mama Bald\u00e9","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":0,"X":75.1,"Y":60.2,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]}]}}}
[2025-08-17 19:53:31.343] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":537,"TS":"2025-08-17T15:23:29.199","TID":1,"PID":2,"M":61,"S":22,"PLID":449991,"PLUUID":"5ikeslw81x2em97k79crmhh0q","PN":"F\u00e9lix Correia","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":31.6,"Y":25.7,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["21.8"]},{"I":141,"V":["32.6"]},{"I":212,"V":["11.30924"]},{"I":213,"V":["2.71378"]},{"I":318,"V":["0.00000238"]}]}}}
[2025-08-17 19:53:31.543] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":538,"TS":"2025-08-17T15:23:31.192","TID":27,"PID":2,"M":61,"S":24,"PLID":0,"TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":21.8,"Y":32.6,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[]}}}
[2025-08-17 19:54:06.770] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":548,"TS":"2025-08-17T15:24:06.849","TID":27,"PID":2,"M":62,"S":0,"PLID":0,"TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":75.1,"Y":60.2,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":1,"Q":[]}}}
[2025-08-17 19:54:41.430] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":532,"TS":"2025-08-17T15:22:56.129","TID":15,"PID":2,"M":60,"S":49,"PLID":586855,"PLUUID":"9ov7tj31hixo7xp0tfffuhpn8","PN":"N. Mukau","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":92.2,"Y":28.4,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[{"I":233,"V":["540"]},{"I":372,"V":["5liyfz3cnhvu5nmu86qknt3pb"]},{"I":22,"V":["NULL"]},{"I":20,"V":["NULL"]},{"I":63,"V":["NULL"]},{"I":78,"V":["NULL"]},{"I":29,"V":["NULL"]},{"I":154,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":55,"V":["531"]},{"I":368,"V":["f5ito9d0l0j7q0e201fjsm769"]},{"I":102,"V":["48.9164196799052"]},{"I":103,"V":["19"]},{"I":321,"V":["0.0509"]},{"I":327,"V":["2"]},{"I":326,"V":["3"]},{"I":82,"V":["NULL"]},{"I":146,"V":["93.8221153846154"]},{"I":147,"V":["32.6666666666667"]},{"I":230,"V":["99.1442307692308"]},{"I":231,"V":["46.2083333333333"]}]}}}
[2025-08-17 19:54:57.668] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":539,"TS":"2025-08-17T15:24:58.15","TID":28,"PID":2,"M":62,"S":51,"PLID":0,"TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":21.8,"Y":32.6,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[{"I":55,"V":["538"]},{"I":368,"V":["9c7375rwh6c7s02qxuprgmche"]}]}}}
[2025-08-17 19:54:58.646] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":540,"TS":"2025-08-17T15:24:58.991","TID":68,"PID":2,"M":62,"S":52,"PLID":0,"TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":21.8,"Y":32.6,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[]}}}
[2025-08-17 19:55:01.026] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":541,"TS":"2025-08-17T15:24:59.903","TID":1,"PID":2,"M":62,"S":53,"PLID":538078,"PLUUID":"a5jrqzijth7e3uxl4phi83sdm","PN":"N. Ngoy","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":21.8,"Y":32.6,"STAT":{"CPID":2,"SC":"2:2","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["22.8"]},{"I":141,"V":["66.1"]},{"I":212,"V":["22.80419"]},{"I":213,"V":["1.524736"]},{"I":318,"V":["0.00000274"]}]}}}
