[2025-08-16 19:13:29.352] [OUT] {"outlet":{"OutletKeyService":{"outletid":"1hugdxmjczoe21vm8x6kz0zx82"}}}
[2025-08-16 19:13:30.108] [OUT] {"csb":{"name":"init","token":"85372212-5e58-4988-9df1-668199ec69e5","apptype":"OptaWidgetsV3","version":"3.248.1","referer":"pub.fotmob.com","topReferer":"www.fotmob.com"}}
[2025-08-16 19:13:30.867] [OUT] {"csb":{"name":"subscribe","messagetype":["POEM"],"sendLastData":true,"eventuuid":"11i3orjflpi9empra6uuduwpg"}}
[2025-08-16 19:48:57.701] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":216,"TS":"2025-08-16T15:18:54.271","TID":1,"PID":1,"M":17,"S":16,"PLID":214048,"PLUUID":"2nz313c0ot91untg011l3pc6h","PN":"M. Kilman","TEAMID":21,"TUUID":"4txjdaqveermfryvbfrr4taf7","O":1,"X":39.7,"Y":51.9,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["58.2"]},{"I":141,"V":["87.5"]},{"I":212,"V":["31.03801"]},{"I":213,"V":["0.8945811"]},{"I":318,"V":["0.00012373"]}]}}}
[2025-08-16 19:48:58.629] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":217,"TS":"2025-08-16T15:18:57.888","TID":1,"PID":1,"M":17,"S":20,"PLID":613804,"PLUUID":"18ibccymsaxom7wdnfz0tevx0","PN":"E. Diouf","TEAMID":21,"TUUID":"4txjdaqveermfryvbfrr4taf7","O":0,"X":60.5,"Y":85.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["52.8"]},{"I":141,"V":["69.6"]},{"I":212,"V":["13.39195"]},{"I":213,"V":["4.064229"]}]}}}
[2025-08-16 19:48:58.823] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":160,"TS":"2025-08-16T15:18:59.42","TID":49,"PID":1,"M":17,"S":21,"PLID":547027,"PLUUID":"egtyl4noukbjkm1va1i11e87o","PN":"H. Diarra","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":45.6,"Y":27.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[]}}}
[2025-08-16 19:49:01.858] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":218,"TS":"2025-08-16T15:19:02.64","TID":74,"PID":1,"M":17,"S":24,"PLID":197024,"PLUUID":"73efpm314q2paeacsvp4e8q8l","PN":"G. Rodr\u00edguez","TEAMID":21,"TUUID":"4txjdaqveermfryvbfrr4taf7","O":1,"X":38,"Y":57,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-16 19:49:01.875] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":161,"TS":"2025-08-16T15:19:02.35","TID":1,"PID":1,"M":17,"S":24,"PLID":547027,"PLUUID":"egtyl4noukbjkm1va1i11e87o","PN":"H. Diarra","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":0,"X":52.9,"Y":31.6,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["52.9"]},{"I":141,"V":["31.6"]},{"I":212,"V":["0"]},{"I":213,"V":["3.141593"]}]}}}
[2025-08-16 19:49:05.847] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":162,"TS":"2025-08-16T15:19:04.835","TID":1,"PID":1,"M":17,"S":27,"PLID":547027,"PLUUID":"egtyl4noukbjkm1va1i11e87o","PN":"H. Diarra","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":56,"Y":28.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["50.3"]},{"I":141,"V":["29.5"]},{"I":212,"V":["6.003899"]},{"I":213,"V":["3.062227"]},{"I":318,"V":["0.00008109"]}]}}}
[2025-08-16 19:49:07.844] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":163,"TS":"2025-08-16T15:19:06.147","TID":1,"PID":1,"M":17,"S":28,"PLID":84450,"PLUUID":"6264xjr1y00yu7b9j2pknalzp","PN":"G. Xhaka","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":48.5,"Y":28.2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["47.3"]},{"I":141,"V":["7.1"]},{"I":212,"V":["14.40322"]},{"I":213,"V":["4.624796"]},{"I":318,"V":["0.00002756"]}]}}}
[2025-08-16 19:49:11.285] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":164,"TS":"2025-08-16T15:19:08.195","TID":1,"PID":1,"M":17,"S":30,"PLID":487676,"PLUUID":"31foqyshubo5nkh8kdmbjw8kq","PN":"T. Hume","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":47.3,"Y":7.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["57.4"]},{"I":141,"V":["17.9"]},{"I":212,"V":["12.89963"]},{"I":213,"V":["0.6056771"]},{"I":318,"V":["0.00010341"]}]}}}
[2025-08-16 19:49:15.111] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":165,"TS":"2025-08-16T15:19:11.571","TID":1,"PID":1,"M":17,"S":33,"PLID":547027,"PLUUID":"egtyl4noukbjkm1va1i11e87o","PN":"H. Diarra","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":41.7,"Y":25.2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["43.0"]},{"I":141,"V":["29.1"]},{"I":212,"V":["2.982671"]},{"I":213,"V":["1.095453"]},{"I":318,"V":["0.00002281"]}]}}}
[2025-08-16 19:49:18.254] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":166,"TS":"2025-08-16T15:19:15.315","TID":1,"PID":1,"M":17,"S":37,"PLID":84450,"PLUUID":"6264xjr1y00yu7b9j2pknalzp","PN":"G. Xhaka","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":43.6,"Y":36.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["47.7"]},{"I":141,"V":["20.0"]},{"I":212,"V":["11.89067"]},{"I":213,"V":["5.082853"]},{"I":318,"V":["0.00003981"]}]}}}
[2025-08-16 19:49:21.276] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":167,"TS":"2025-08-16T15:19:18.451","TID":1,"PID":1,"M":17,"S":40,"PLID":547027,"PLUUID":"egtyl4noukbjkm1va1i11e87o","PN":"H. Diarra","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":55.4,"Y":14.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["68.4"]},{"I":141,"V":["4.6"]},{"I":212,"V":["15.18985"]},{"I":213,"V":["5.829018"]},{"I":318,"V":["0.0001974"]}]}}}
[2025-08-16 19:49:24.072] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":168,"TS":"2025-08-16T15:19:21.603","TID":1,"PID":1,"M":17,"S":44,"PLID":487676,"PLUUID":"31foqyshubo5nkh8kdmbjw8kq","PN":"T. Hume","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":69.8,"Y":4.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["62.7"]},{"I":141,"V":["9.1"]},{"I":212,"V":["8.138226"]},{"I":213,"V":["2.728908"]},{"I":318,"V":["0.0001583"]}]}}}
[2025-08-16 19:49:28.273] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":169,"TS":"2025-08-16T15:19:24.260","TID":1,"PID":1,"M":17,"S":46,"PLID":547027,"PLUUID":"egtyl4noukbjkm1va1i11e87o","PN":"H. Diarra","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":61.5,"Y":12.2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["56.9"]},{"I":141,"V":["29.2"]},{"I":212,"V":["12.52847"]},{"I":213,"V":["1.96657"]},{"I":318,"V":["0.00019778"]}]}}}
[2025-08-16 19:49:30.368] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":170,"TS":"2025-08-16T15:19:28.564","TID":1,"PID":1,"M":17,"S":50,"PLID":84450,"PLUUID":"6264xjr1y00yu7b9j2pknalzp","PN":"G. Xhaka","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":56.2,"Y":31.6,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["65.1"]},{"I":141,"V":["15.0"]},{"I":212,"V":["14.65428"]},{"I":213,"V":["5.403894"]},{"I":318,"V":["0.00030098"]}]}}}
[2025-08-16 19:49:30.483] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":219,"TS":"2025-08-16T15:19:30.720","TID":74,"PID":1,"M":17,"S":53,"PLID":197024,"PLUUID":"73efpm314q2paeacsvp4e8q8l","PN":"G. Rodr\u00edguez","TEAMID":21,"TUUID":"4txjdaqveermfryvbfrr4taf7","O":1,"X":33.9,"Y":92.6,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-16 19:49:30.775] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":171,"TS":"2025-08-16T15:19:30.612","TID":1,"PID":1,"M":17,"S":53,"PLID":547027,"PLUUID":"egtyl4noukbjkm1va1i11e87o","PN":"H. Diarra","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":0,"X":66,"Y":14.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["66.1"]},{"I":141,"V":["17.1"]},{"I":212,"V":["1.839"]},{"I":213,"V":["1.513669"]}]}}}
[2025-08-16 19:49:31.598] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":220,"TS":"2025-08-16T15:19:31.602","TID":5,"PID":1,"M":17,"S":54,"PLID":197024,"PLUUID":"73efpm314q2paeacsvp4e8q8l","PN":"G. Rodr\u00edguez","TEAMID":21,"TUUID":"4txjdaqveermfryvbfrr4taf7","O":0,"X":37.2,"Y":101.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-16 19:49:40.379] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":172,"TS":"2025-08-16T15:19:32.372","TID":5,"PID":1,"M":17,"S":54,"PLID":547027,"PLUUID":"egtyl4noukbjkm1va1i11e87o","PN":"H. Diarra","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":61.1,"Y":-2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Right"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-16 19:49:44.792] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":173,"TS":"2025-08-16T15:19:40.740","TID":1,"PID":1,"M":18,"S":3,"PLID":487676,"PLUUID":"31foqyshubo5nkh8kdmbjw8kq","PN":"T. Hume","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":62,"Y":-2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":107,"V":["NULL"]},{"I":56,"V":["Right"]},{"I":140,"V":["51.5"]},{"I":141,"V":["5.8"]},{"I":212,"V":["12.2345"]},{"I":213,"V":["2.693188"]},{"I":318,"V":["0.00001437"]}]}}}
[2025-08-16 19:49:47.778] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":174,"TS":"2025-08-16T15:19:45.124","TID":1,"PID":1,"M":18,"S":7,"PLID":549912,"PLUUID":"5606cqx2mlkrp81oe6uh6ghec","PN":"C. Talbi","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":45.6,"Y":8.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["28.9"]},{"I":141,"V":["9.7"]},{"I":212,"V":["17.55398"]},{"I":213,"V":["3.095091"]},{"I":318,"V":["0.00000371"]}]}}}
[2025-08-16 19:49:51.401] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":175,"TS":"2025-08-16T15:19:48.5","TID":1,"PID":1,"M":18,"S":10,"PLID":223827,"PLUUID":"bnjdkz5d7st9gtn2srjs8ozc9","PN":"D. Ballard","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":29.8,"Y":19.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["31.4"]},{"I":141,"V":["64.3"]},{"I":212,"V":["30.3745"]},{"I":213,"V":["1.515459"]},{"I":318,"V":["0.00000795"]}]}}}
[2025-08-16 19:49:54.180] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":176,"TS":"2025-08-16T15:19:51.701","TID":1,"PID":1,"M":18,"S":14,"PLID":519634,"PLUUID":"e1islmeew98wa2ge0dicloay2","PN":"J. Seelt","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":40,"Y":75,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["42.0"]},{"I":141,"V":["96.2"]},{"I":212,"V":["14.56815"]},{"I":213,"V":["1.426142"]},{"I":318,"V":["0.00001146"]}]}}}
[2025-08-16 19:49:54.636] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":177,"TS":"2025-08-16T15:19:54.356","TID":1,"PID":1,"M":18,"S":16,"PLID":434399,"PLUUID":"cj3dik1dqyo2nf1jgmyn471sl","PN":"Reinildo Mandava","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":0,"X":42,"Y":96.2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":155,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["45.9"]},{"I":141,"V":["96.0"]},{"I":212,"V":["4.097258"]},{"I":213,"V":["6.249986"]}]}}}
[2025-08-16 19:49:56.276] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":221,"TS":"2025-08-16T15:19:56.465","TID":74,"PID":1,"M":18,"S":18,"PLID":214590,"PLUUID":"e1t5rgvs2hwnldts6vn8agzc9","PN":"A. Wan-Bissaka","TEAMID":21,"TUUID":"4txjdaqveermfryvbfrr4taf7","O":1,"X":55.3,"Y":6.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-16 19:49:58.986] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":222,"TS":"2025-08-16T15:19:58.49","TID":1,"PID":1,"M":18,"S":20,"PLID":224024,"PLUUID":"at7mm2zrj2hjhu4bnq1f9noix","PN":"Lucas Paquet\u00e1","TEAMID":21,"TUUID":"4txjdaqveermfryvbfrr4taf7","O":1,"X":60.2,"Y":17.6,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["78.1"]},{"I":141,"V":["6.5"]},{"I":212,"V":["20.254"]},{"I":213,"V":["5.901304"]},{"I":318,"V":["0.00056424"]}]}}}
[2025-08-16 19:49:59.193] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":223,"TS":"2025-08-16T15:19:59.169","TID":49,"PID":1,"M":18,"S":21,"PLID":214590,"PLUUID":"e1t5rgvs2hwnldts6vn8agzc9","PN":"A. Wan-Bissaka","TEAMID":21,"TUUID":"4txjdaqveermfryvbfrr4taf7","O":1,"X":78.1,"Y":6.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[]}}}
[2025-08-16 19:50:03.813] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":178,"TS":"2025-08-16T15:20:04.69","TID":45,"PID":1,"M":18,"S":26,"PLID":84450,"PLUUID":"6264xjr1y00yu7b9j2pknalzp","PN":"G. Xhaka","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":0,"X":26.1,"Y":70.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-16 19:50:03.844] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":224,"TS":"2025-08-16T15:20:00.689","TID":1,"PID":1,"M":18,"S":23,"PLID":214590,"PLUUID":"e1t5rgvs2hwnldts6vn8agzc9","PN":"A. Wan-Bissaka","TEAMID":21,"TUUID":"4txjdaqveermfryvbfrr4taf7","O":1,"X":78.1,"Y":7.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["75.5"]},{"I":141,"V":["26.7"]},{"I":212,"V":["13.20528"]},{"I":213,"V":["1.779034"]},{"I":318,"V":["0.00208171"]}]}}}
[2025-08-16 19:50:04.225] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":225,"TS":"2025-08-16T15:20:04.130","TID":3,"PID":1,"M":18,"S":26,"PLID":224024,"PLUUID":"at7mm2zrj2hjhu4bnq1f9noix","PN":"Lucas Paquet\u00e1","TEAMID":21,"TUUID":"4txjdaqveermfryvbfrr4taf7","O":1,"X":75.7,"Y":31.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-16 19:50:05.286] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":179,"TS":"2025-08-16T15:20:05.525","TID":49,"PID":1,"M":18,"S":27,"PLID":519634,"PLUUID":"e1islmeew98wa2ge0dicloay2","PN":"J. Seelt","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":27.5,"Y":67.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[]}}}
[2025-08-16 19:50:05.397] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":226,"TS":"2025-08-16T15:20:05.538","TID":56,"PID":1,"M":18,"S":27,"PLID":224024,"PLUUID":"at7mm2zrj2hjhu4bnq1f9noix","PN":"Lucas Paquet\u00e1","TEAMID":21,"TUUID":"4txjdaqveermfryvbfrr4taf7","O":1,"X":75.7,"Y":31.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]}]}}}
[2025-08-16 19:50:07.027] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":226,"TS":"2025-08-16T15:20:05.538","TID":43,"PID":1,"M":18,"S":27,"PLID":224024,"PLUUID":"at7mm2zrj2hjhu4bnq1f9noix","PN":"Lucas Paquet\u00e1","TEAMID":21,"TUUID":"4txjdaqveermfryvbfrr4taf7","O":1,"X":75.6999969482422,"Y":31.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":144,"V":["56"]}]}}}
[2025-08-16 19:50:13.015] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":180,"TS":"2025-08-16T15:20:09.589","TID":1,"PID":1,"M":18,"S":31,"PLID":519634,"PLUUID":"e1islmeew98wa2ge0dicloay2","PN":"J. Seelt","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":44.9,"Y":73,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["57.9"]},{"I":141,"V":["97.7"]},{"I":212,"V":["21.6432"]},{"I":213,"V":["0.8883632"]},{"I":318,"V":["0.00006624"]}]}}}
[2025-08-16 19:50:16.636] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":181,"TS":"2025-08-16T15:20:13.205","TID":1,"PID":1,"M":18,"S":35,"PLID":535818,"PLUUID":"ai5p5wgft6c09bjbldz9sfeac","PN":"S. Adingra","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":57.6,"Y":96.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["36.2"]},{"I":141,"V":["89.1"]},{"I":212,"V":["22.99721"]},{"I":213,"V":["3.35613"]},{"I":318,"V":["0.00001132"]}]}}}
[2025-08-16 19:50:25.232] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":182,"TS":"2025-08-16T15:20:16.854","TID":1,"PID":1,"M":18,"S":39,"PLID":434399,"PLUUID":"cj3dik1dqyo2nf1jgmyn471sl","PN":"Reinildo Mandava","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":36.2,"Y":89.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["46.8"]},{"I":141,"V":["83.3"]},{"I":212,"V":["11.80813"]},{"I":213,"V":["5.942634"]},{"I":318,"V":["0.00002467"]}]}}}
[2025-08-16 19:50:28.238] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":183,"TS":"2025-08-16T15:20:25.494","TID":1,"PID":1,"M":18,"S":47,"PLID":84450,"PLUUID":"6264xjr1y00yu7b9j2pknalzp","PN":"G. Xhaka","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":55.4,"Y":82.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["62.5"]},{"I":141,"V":["95.6"]},{"I":212,"V":["11.51195"]},{"I":213,"V":["0.8663817"]},{"I":318,"V":["0.00011202"]}]}}}
[2025-08-16 19:50:32.046] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":184,"TS":"2025-08-16T15:20:28.502","TID":1,"PID":1,"M":18,"S":50,"PLID":434399,"PLUUID":"cj3dik1dqyo2nf1jgmyn471sl","PN":"Reinildo Mandava","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":66.8,"Y":97.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["57.1"]},{"I":141,"V":["89.7"]},{"I":212,"V":["11.36025"]},{"I":213,"V":["3.600477"]},{"I":318,"V":["0.00009582"]}]}}}
[2025-08-16 19:50:34.642] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":227,"TS":"2025-08-16T15:20:34.883","TID":56,"PID":1,"M":18,"S":57,"PLID":224024,"PLUUID":"at7mm2zrj2hjhu4bnq1f9noix","PN":"Lucas Paquet\u00e1","TEAMID":21,"TUUID":"4txjdaqveermfryvbfrr4taf7","O":1,"X":42.2,"Y":9.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]}]}}}
[2025-08-16 19:50:35.665] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":185,"TS":"2025-08-16T15:20:32.246","TID":1,"PID":1,"M":18,"S":54,"PLID":84450,"PLUUID":"6264xjr1y00yu7b9j2pknalzp","PN":"G. Xhaka","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":57.8,"Y":88.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["68.8"]},{"I":141,"V":["96.8"]},{"I":212,"V":["12.91553"]},{"I":213,"V":["0.4639939"]},{"I":318,"V":["0.00018373"]}]}}}
[2025-08-16 19:50:35.850] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":227,"TS":"2025-08-16T15:20:34.883","TID":43,"PID":1,"M":18,"S":57,"PLID":224024,"PLUUID":"at7mm2zrj2hjhu4bnq1f9noix","PN":"Lucas Paquet\u00e1","TEAMID":21,"TUUID":"4txjdaqveermfryvbfrr4taf7","O":1,"X":42.2000007629395,"Y":9.80000019073486,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":144,"V":["56"]}]}}}
[2025-08-16 19:50:38.891] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":186,"TS":"2025-08-16T15:20:35.878","TID":1,"PID":1,"M":18,"S":58,"PLID":434399,"PLUUID":"cj3dik1dqyo2nf1jgmyn471sl","PN":"Reinildo Mandava","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":70,"Y":95.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["37.6"]},{"I":141,"V":["89.1"]},{"I":212,"V":["34.26378"]},{"I":213,"V":["3.260952"]},{"I":1,"V":["NULL"]},{"I":318,"V":["0.0000201"]}]}}}
