[2025-08-23 00:14:47.403] [OUT] {"outlet":{"OutletKeyService":{"outletid":"1hugdxmjczoe21vm8x6kz0zx82"}}}
[2025-08-23 00:14:48.069] [OUT] {"csb":{"name":"init","token":"85372212-5e58-4988-9df1-668199ec69e5","apptype":"OptaWidgetsV3","version":"3.248.1","referer":"pub.fotmob.com","topReferer":"www.fotmob.com"}}
[2025-08-23 00:14:48.721] [OUT] {"csb":{"name":"subscribe","messagetype":["POEM"],"sendLastData":true,"eventuuid":"cs0hy642fmy1in51iqx5z2syc"}}
[2025-08-23 01:14:17.002] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":412,"TS":"2025-08-22T20:44:14.617","TID":1,"PID":2,"M":51,"S":3,"PLID":204561,"PLUUID":"1s1v1tweyx8wxc9hj2jrnaggl","PN":"X. Schlager","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":65.6,"Y":91.8,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["57.9"]},{"I":141,"V":["88.9"]},{"I":212,"V":["8.32202"]},{"I":213,"V":["3.38083"]},{"I":318,"V":["0.00015485"]}]}}}
[2025-08-23 01:14:18.579] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":413,"TS":"2025-08-22T20:44:16.746","TID":1,"PID":2,"M":51,"S":5,"PLID":468657,"PLUUID":"aaaskdins76bd0368sbpt7wq2","PN":"C. Lukeba","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":56.3,"Y":88.8,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["62.1"]},{"I":141,"V":["94.9"]},{"I":212,"V":["7.368446"]},{"I":213,"V":["0.5979398"]},{"I":318,"V":["0.00014667"]}]}}}
[2025-08-23 01:14:18.787] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":604,"TS":"2025-08-22T20:44:11.882","TID":12,"PID":2,"M":51,"S":0,"PLID":109126,"PLUUID":"1qthvf5krys0pzk24h8wtr9at","PN":"K. Laimer","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":1,"X":9.4,"Y":16,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["35.4"]},{"I":141,"V":["12.2"]},{"I":212,"V":["27.42202"]},{"I":213,"V":["6.188815"]}]}}}
[2025-08-23 01:14:20.593] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":414,"TS":"2025-08-22T20:44:18.265","TID":1,"PID":2,"M":51,"S":6,"PLID":204561,"PLUUID":"1s1v1tweyx8wxc9hj2jrnaggl","PN":"X. Schlager","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":59.6,"Y":91,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["48.0"]},{"I":141,"V":["87.1"]},{"I":212,"V":["12.46537"]},{"I":213,"V":["3.355981"]},{"I":318,"V":["0.00005711"]}]}}}
[2025-08-23 01:14:23.029] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":415,"TS":"2025-08-22T20:44:20.330","TID":1,"PID":2,"M":51,"S":8,"PLID":468657,"PLUUID":"aaaskdins76bd0368sbpt7wq2","PN":"C. Lukeba","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":47.5,"Y":85.6,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["48.0"]},{"I":141,"V":["69.4"]},{"I":212,"V":["11.0285"]},{"I":213,"V":["4.760011"]},{"I":318,"V":["0.00007615"]}]}}}
[2025-08-23 01:14:28.045] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":416,"TS":"2025-08-22T20:44:24.298","TID":1,"PID":2,"M":51,"S":12,"PLID":478196,"PLUUID":"307whzq643o50rd4g8niobyay","PN":"N. Seiwald","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":42.3,"Y":66.7,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["21.3"]},{"I":141,"V":["44.8"]},{"I":212,"V":["26.60778"]},{"I":213,"V":["3.735599"]},{"I":318,"V":["0.00000488"]}]}}}
[2025-08-23 01:14:31.889] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":417,"TS":"2025-08-22T20:44:27.754","TID":1,"PID":2,"M":51,"S":16,"PLID":46506,"PLUUID":"3tb27261f8mpzpq3prpv8ng0l","PN":"P. Gul\u00e1csi","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":23.2,"Y":49.9,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["21.3"]},{"I":141,"V":["89.5"]},{"I":212,"V":["27.0018"]},{"I":213,"V":["1.644748"]},{"I":318,"V":["0.00000201"]}]}}}
[2025-08-23 01:14:33.092] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":418,"TS":"2025-08-22T20:44:31.561","TID":1,"PID":2,"M":51,"S":20,"PLID":468657,"PLUUID":"aaaskdins76bd0368sbpt7wq2","PN":"C. Lukeba","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":20.6,"Y":91.8,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["23.8"]},{"I":141,"V":["68.5"]},{"I":212,"V":["16.19636"]},{"I":213,"V":["4.92136"]},{"I":318,"V":["0.00000276"]}]}}}
[2025-08-23 01:14:37.204] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":419,"TS":"2025-08-22T20:44:32.857","TID":1,"PID":2,"M":51,"S":21,"PLID":204561,"PLUUID":"1s1v1tweyx8wxc9hj2jrnaggl","PN":"X. Schlager","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":23.1,"Y":70.9,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["29.7"]},{"I":141,"V":["92.7"]},{"I":212,"V":["16.36386"]},{"I":213,"V":["1.133497"]},{"I":318,"V":["0.00000369"]}]}}}
[2025-08-23 01:14:37.411] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":605,"TS":"2025-08-22T20:44:37.162","TID":45,"PID":2,"M":51,"S":25,"PLID":443661,"PLUUID":"m2c4lckkcr7yilnqxrrsgh2i","PN":"M. Olise","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":0,"X":61.4,"Y":27.7,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-23 01:14:39.221] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":420,"TS":"2025-08-22T20:44:36.889","TID":3,"PID":2,"M":51,"S":25,"PLID":493362,"PLUUID":"exhxdmdq49xj4dnguq03qnlgq","PN":"X. Simons","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":35.8,"Y":83.8,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-23 01:14:46.426] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":421,"TS":"2025-08-22T20:44:38.970","TID":1,"PID":2,"M":51,"S":27,"PLID":493362,"PLUUID":"exhxdmdq49xj4dnguq03qnlgq","PN":"X. Simons","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":42.3,"Y":61.2,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["68.8"]},{"I":141,"V":["4.6"]},{"I":212,"V":["47.4927"]},{"I":213,"V":["5.338354"]},{"I":1,"V":["NULL"]},{"I":318,"V":["0.00044623"]}]}}}
[2025-08-23 01:14:47.630] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":422,"TS":"2025-08-22T20:44:46.186","TID":1,"PID":2,"M":51,"S":34,"PLID":428786,"PLUUID":"23l48u4w5nj4036whjm3s49gp","PN":"R. Baku","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":0,"X":95.5,"Y":19.2,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":2,"V":["NULL"]},{"I":155,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["96.2"]},{"I":141,"V":["40.6"]},{"I":212,"V":["14.57055"]},{"I":213,"V":["1.520331"]}]}}}
[2025-08-23 01:14:48.634] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":606,"TS":"2025-08-22T20:44:47.579","TID":12,"PID":2,"M":51,"S":36,"PLID":437921,"PLUUID":"4skrm2y64va3y5jk70gz4ylpm","PN":"J. Stani\u0161i\u0107","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":1,"X":3.4,"Y":61.4,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["3.4"]},{"I":141,"V":["61.4"]},{"I":212,"V":["0"]},{"I":213,"V":["0"]}]}}}
[2025-08-23 01:14:48.834] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":607,"TS":"2025-08-22T20:44:48.339","TID":85,"PID":2,"M":51,"S":36,"PLID":437921,"PLUUID":"4skrm2y64va3y5jk70gz4ylpm","PN":"J. Stani\u0161i\u0107","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":0,"X":-1.5,"Y":56.3,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":0,"Q":[]}}}
[2025-08-23 01:15:17.494] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":423,"TS":"2025-08-22T20:45:16.996","TID":40,"PID":2,"M":52,"S":5,"PLID":0,"TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":96.2,"Y":40.5,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":30,"V":["46506, 428786, 243309, 478196, 101601, 468657, 204561, 493362, 546855, 519638, 538980, 248866, 247955, 510881, 578545, 558522, 454831, 569015"]},{"I":44,"V":["1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5"]},{"I":59,"V":["1, 17, 22, 13, 4, 23, 24, 10, 40, 9, 7, 26, 2, 5, 19, 6, 14, 20"]},{"I":130,"V":["4"]},{"I":131,"V":["1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0"]},{"I":194,"V":["243309"]}]}}}
[2025-08-23 01:15:21.640] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":424,"TS":"2025-08-22T20:45:19.993","TID":1,"PID":2,"M":52,"S":8,"PLID":243309,"PLUUID":"2uz1cmslnjjzsgfcgji26kqg9","PN":"D. Raum","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":99.8,"Y":0.3,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["94.2"]},{"I":141,"V":["7.0"]},{"I":212,"V":["7.438517"]},{"I":213,"V":["2.482389"]},{"I":318,"V":["0.00102427"]}]}}}
[2025-08-23 01:15:22.648] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":425,"TS":"2025-08-22T20:45:21.273","TID":1,"PID":2,"M":52,"S":9,"PLID":538980,"PLUUID":"8mkkchf0ysdf78r0lncd73klw","PN":"A. Nusa","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":94.2,"Y":7,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["80.2"]},{"I":141,"V":["14.2"]},{"I":212,"V":["15.4939"]},{"I":213,"V":["2.820087"]},{"I":318,"V":["0.00196306"]}]}}}
[2025-08-23 01:15:23.053] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":426,"TS":"2025-08-22T20:45:22.297","TID":1,"PID":2,"M":52,"S":10,"PLID":243309,"PLUUID":"2uz1cmslnjjzsgfcgji26kqg9","PN":"D. Raum","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":0,"X":80.2,"Y":14.2,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":2,"V":["NULL"]},{"I":155,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["101.0"]},{"I":141,"V":["69.9"]},{"I":212,"V":["43.72158"]},{"I":213,"V":["1.047747"]},{"I":1,"V":["NULL"]}]}}}
[2025-08-23 01:15:24.661] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":427,"TS":"2025-08-22T20:45:22.787","TID":5,"PID":2,"M":52,"S":11,"PLID":243309,"PLUUID":"2uz1cmslnjjzsgfcgji26kqg9","PN":"D. Raum","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":0,"X":101,"Y":69.9,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":346,"V":["NULL"]}]}}}
[2025-08-23 01:15:34.062] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":428,"TS":"2025-08-22T20:45:33.721","TID":85,"PID":2,"M":52,"S":22,"PLID":428786,"PLUUID":"23l48u4w5nj4036whjm3s49gp","PN":"R. Baku","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":96.8,"Y":39.1,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[]}}}
[2025-08-23 01:15:36.664] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":608,"TS":"2025-08-22T20:45:24.139","TID":5,"PID":2,"M":52,"S":12,"PLID":437921,"PLUUID":"4skrm2y64va3y5jk70gz4ylpm","PN":"J. Stani\u0161i\u0107","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":1,"X":-1.1,"Y":43.9,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":346,"V":["NULL"]}]}}}
[2025-08-23 01:15:40.371] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":609,"TS":"2025-08-22T20:45:36.379","TID":1,"PID":2,"M":52,"S":24,"PLID":20388,"PLUUID":"64pzn3jdqo6y2izlpm8n3tvpx","PN":"M. Neuer","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":1,"X":4.9,"Y":43.9,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":0,"Q":[{"I":124,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["13.8"]},{"I":141,"V":["14.2"]},{"I":212,"V":["22.25326"]},{"I":213,"V":["5.145767"]},{"I":318,"V":["0.00000111"]},{"I":237,"V":["NULL"]}]}}}
[2025-08-23 01:15:46.909] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":610,"TS":"2025-08-22T20:45:39.978","TID":1,"PID":2,"M":52,"S":28,"PLID":165687,"PLUUID":"97nv3y9z2ajz6b4ynoo0jn3kl","PN":"J. Kimmich","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":1,"X":17.1,"Y":7.3,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["34.2"]},{"I":141,"V":["2"]},{"I":212,"V":["18.31313"]},{"I":213,"V":["6.085093"]},{"I":318,"V":["0.00000422"]}]}}}
[2025-08-23 01:15:49.101] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":429,"TS":"2025-08-22T20:45:48.793","TID":45,"PID":2,"M":52,"S":37,"PLID":204561,"PLUUID":"1s1v1tweyx8wxc9hj2jrnaggl","PN":"X. Schlager","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":0,"X":55.7,"Y":70.5,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-23 01:15:49.745] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":611,"TS":"2025-08-22T20:45:46.570","TID":3,"PID":2,"M":52,"S":35,"PLID":443661,"PLUUID":"m2c4lckkcr7yilnqxrrsgh2i","PN":"M. Olise","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":1,"X":35,"Y":33.4,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-23 01:15:50.506] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":430,"TS":"2025-08-22T20:45:50.281","TID":8,"PID":2,"M":52,"S":38,"PLID":428786,"PLUUID":"23l48u4w5nj4036whjm3s49gp","PN":"R. Baku","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":36.5,"Y":22.6,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]}]}}}
[2025-08-23 01:15:50.904] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":612,"TS":"2025-08-22T20:45:49.482","TID":1,"PID":2,"M":52,"S":37,"PLID":443661,"PLUUID":"m2c4lckkcr7yilnqxrrsgh2i","PN":"M. Olise","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":0,"X":47.9,"Y":56.1,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":0,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["62.3"]},{"I":141,"V":["86.4"]},{"I":212,"V":["25.55659"]},{"I":213,"V":["0.9377193"]}]}}}
[2025-08-23 01:15:51.300] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":431,"TS":"2025-08-22T20:45:50.954","TID":49,"PID":2,"M":52,"S":39,"PLID":428786,"PLUUID":"23l48u4w5nj4036whjm3s49gp","PN":"R. Baku","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":43.2,"Y":14.4,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[]}}}
[2025-08-23 01:15:58.738] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":432,"TS":"2025-08-22T20:45:54.569","TID":1,"PID":2,"M":52,"S":43,"PLID":428786,"PLUUID":"23l48u4w5nj4036whjm3s49gp","PN":"R. Baku","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":58.4,"Y":24.9,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["52.5"]},{"I":141,"V":["35.5"]},{"I":212,"V":["9.504383"]},{"I":213,"V":["2.280758"]},{"I":318,"V":["0.00019142"]}]}}}
[2025-08-23 01:16:01.117] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":433,"TS":"2025-08-22T20:45:58.505","TID":1,"PID":2,"M":52,"S":46,"PLID":478196,"PLUUID":"307whzq643o50rd4g8niobyay","PN":"N. Seiwald","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":59.4,"Y":39.6,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["62.1"]},{"I":141,"V":["27.4"]},{"I":212,"V":["8.767032"]},{"I":213,"V":["5.041678"]},{"I":318,"V":["0.00054836"]}]}}}
[2025-08-23 01:16:04.128] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":434,"TS":"2025-08-22T20:46:02.569","TID":1,"PID":2,"M":52,"S":51,"PLID":428786,"PLUUID":"23l48u4w5nj4036whjm3s49gp","PN":"R. Baku","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":63.4,"Y":31.6,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["72.5"]},{"I":141,"V":["37.3"]},{"I":212,"V":["10.31123"]},{"I":213,"V":["0.3853688"]},{"I":318,"V":["0.00330198"]}]}}}
[2025-08-23 01:16:04.354] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":435,"TS":"2025-08-22T20:46:03.753","TID":1,"PID":2,"M":52,"S":52,"PLID":493362,"PLUUID":"exhxdmdq49xj4dnguq03qnlgq","PN":"X. Simons","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":0,"X":72.5,"Y":37.3,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["70.0"]},{"I":141,"V":["31.3"]},{"I":212,"V":["4.851497"]},{"I":213,"V":["4.14068"]}]}}}
[2025-08-23 01:16:06.412] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":613,"TS":"2025-08-22T20:46:06.74","TID":49,"PID":2,"M":52,"S":54,"PLID":78830,"PLUUID":"b9g4qurpll4wizajo95c406hh","PN":"H. Kane","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":1,"X":30.7,"Y":67.7,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":0,"Q":[]}}}
[2025-08-23 01:16:06.730] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":436,"TS":"2025-08-22T20:46:06.249","TID":86,"PID":2,"M":52,"S":54,"PLID":204561,"PLUUID":"1s1v1tweyx8wxc9hj2jrnaggl","PN":"X. Schlager","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":68.2,"Y":31.5,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[]}}}
[2025-08-23 01:16:07.335] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":614,"TS":"2025-08-22T20:46:07.34","TID":86,"PID":2,"M":52,"S":55,"PLID":78830,"PLUUID":"b9g4qurpll4wizajo95c406hh","PN":"H. Kane","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":1,"X":30.4,"Y":67.7,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":0,"Q":[]}}}
[2025-08-23 01:16:25.562] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":437,"TS":"2025-08-22T20:37:45.788","TID":40,"PID":2,"M":45,"S":0,"PLID":546855,"PLUUID":"2ofcow1hf3b245myztjgvvqc4","PN":"R\u00f4mulo","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":58.1,"Y":62.1,"STAT":{"CPID":2,"SC":"3:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":30,"V":["46506, 428786, 243309, 478196, 101601, 468657, 204561, 493362, 546855, 519638, 538980, 248866, 247955, 510881, 578545, 558522, 454831, 569015"]},{"I":44,"V":["1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5"]},{"I":59,"V":["1, 17, 22, 13, 4, 23, 24, 10, 40, 9, 7, 26, 2, 5, 19, 6, 14, 20"]},{"I":130,"V":["4"]},{"I":131,"V":["1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0"]},{"I":194,"V":["243309"]}]}}}
